field_key	wire_key	semantic_row_key	class	applies_to_class	scope_status	scope_basis	scope_evidence_key	scope_evidence_ref	scope_blocker	scope_required_next_evidence	parent_chain	direction	offset_basis	storage_width	order	mask_bit	gate	offset	tag	len	structural_type	structural_status	default_value	default_writer_va	semantic_name	semantic_status	semantic_source_load_va	semantic_producer_va	semantic_consumer_va	semantic_evidence_span_start	semantic_evidence_span_end	semantic_evidence_span_sha256	semantic_support_spans	producer_va	consumer_va	consumer_slot	codec_slot	write_site_va	read_site_va	file_offset	span_start	span_end	span_sha256	origin_evidence_key	evidence_key	source	conflicts_with	open_conflicts_with	blocker	required_next_evidence	image_sha256
AvatarAttr@0x64.5+N_bytes#R:b0x00008000	AvatarAttr@0x64.5+N_bytes#R:b0x00008000	7ce5e4f576e0605ce5d7a4c105e2ea138a149edc4185e21c36cd49c3defbe654	AvatarAttr	UNKNOWN_CONCRETE_OWNER_OF_AvatarAttr	UNKNOWN	EXPLICIT_AUDIT_OPEN_NO_COMPLETE_TYPED_OWNER_CENSUS	N/A	N/A	the field behavior/meaning is bounded, but no complete typed owner/consumer-class census proves which concrete class attaches and consumes this Attr field	prove the receiver/attachment path from concrete RTTI/vtable/type node through the exact consumer span; split one row per class and audit inherited consumers	PcRefObject>Attribute>DBAttribute>AvatarAttr	R	OBJECT	5+N_bytes	20	0x00008000	(+0x28 & 0x00008000) != 0	0x64	0x44	5+N_bytes	byte_string	PROVEN_EXACT	empty	0x00464080	item_definition_key_to_packed_color_low24_pair_map_text	PROVEN_ROLE_ONLY	N/A	0x005991E0	0x006C11D0	0x0089A6D0	0x0089A733	a0674fb3366720314e20ef5f5dbfa010330b12a73ed4e56e6c43e9d310dce9f1	string_WRITE_helper=0x0089A6D0..0x0089A733@a0674fb3366720314e20ef5f5dbfa010330b12a73ed4e56e6c43e9d310dce9f1;string_READ_helper=0x0089A740..0x0089A805@9dedd8f50fd0a30b8b21ff4f7081a5df9bf2a46c4a0b6c292ae534f31f049547;integer_pair_formatter=0x006C0F70..0x006C105B@38e0d6046288d400ce9d4acf48087f82c49d0cbf03ad2daa4b829a3b72ba03d2;integer_pair_parser=0x006C1060..0x006C11CA@99658ab0228a62604619c936f1f0aade0f81d1b97d91f2c1a3f9930f3c951db5;pair_map_color_application=0x006C11D0..0x006C1434@76d73b718a6d3c2abbe955af005211ca1a005cbf3d8a771bda081c45c8134274;pair_map_insertion=0x00652A30..0x00652B1F@fc953d5b6890f65b63eaa8c90dd5cf8afb97fbbcc787da643fd58d14482675f8;integer_pair_producer_1=0x00599E68..0x00599ED1@717af3311d27c9657f7af95fc66056ceef0b28ad134eb53d9220ba56050d9947;integer_pair_producer_2=0x006D6004..0x006D607A@030aa49d6fc37b1c69319dabe027e4864fd84d21b1dd7e3d297e3561e43d9d16;AvatarAttr_ctor=0x00464080..0x00464149@5ffe6371e9067bf8cc500817910de261e722350dd9cf7fc7e740e4484344bc6f	0x004648CB	UNKNOWN	N/A	+0x34	N/A	0x004648CB	0x00063CCB	0x00464560	0x00464952	d9f565631b1e5afd35ceead1e230a8ecb38b55ffb007da587e0ce605e18a0b88	ecfe86e1db9c6b6820d77a023ee65c439f0f5b58f3dc6bee8a873823fb77ca25	bd1a0d36567451aede6c1a61034e73806f882ff7a8751a2290ca9df39f544487	IMAGE			the structural/consumer role is exact but a unique broader gameplay label is not proved	an exact named DATA/UI binding or independently varied CAPTURE evidence	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
AvatarAttr@0x64.5+N_bytes#W:b0x00008000	AvatarAttr@0x64.5+N_bytes#W:b0x00008000	da2efd42a341e06a661313e1892f7eed01478f1afcaa12c5d1f528d7faf17eb0	AvatarAttr	UNKNOWN_CONCRETE_OWNER_OF_AvatarAttr	UNKNOWN	EXPLICIT_AUDIT_OPEN_NO_COMPLETE_TYPED_OWNER_CENSUS	N/A	N/A	the field behavior/meaning is bounded, but no complete typed owner/consumer-class census proves which concrete class attaches and consumes this Attr field	prove the receiver/attachment path from concrete RTTI/vtable/type node through the exact consumer span; split one row per class and audit inherited consumers	PcRefObject>Attribute>DBAttribute>AvatarAttr	W	OBJECT	5+N_bytes	20	0x00008000	(+0x28 & 0x00008000) != 0	0x64	0x44	5+N_bytes	byte_string	PROVEN_EXACT	empty	0x00464080	item_definition_key_to_packed_color_low24_pair_map_text	PROVEN_ROLE_ONLY	N/A	0x005991E0	0x006C11D0	0x0089A6D0	0x0089A733	a0674fb3366720314e20ef5f5dbfa010330b12a73ed4e56e6c43e9d310dce9f1	string_WRITE_helper=0x0089A6D0..0x0089A733@a0674fb3366720314e20ef5f5dbfa010330b12a73ed4e56e6c43e9d310dce9f1;string_READ_helper=0x0089A740..0x0089A805@9dedd8f50fd0a30b8b21ff4f7081a5df9bf2a46c4a0b6c292ae534f31f049547;integer_pair_formatter=0x006C0F70..0x006C105B@38e0d6046288d400ce9d4acf48087f82c49d0cbf03ad2daa4b829a3b72ba03d2;integer_pair_parser=0x006C1060..0x006C11CA@99658ab0228a62604619c936f1f0aade0f81d1b97d91f2c1a3f9930f3c951db5;pair_map_color_application=0x006C11D0..0x006C1434@76d73b718a6d3c2abbe955af005211ca1a005cbf3d8a771bda081c45c8134274;pair_map_insertion=0x00652A30..0x00652B1F@fc953d5b6890f65b63eaa8c90dd5cf8afb97fbbcc787da643fd58d14482675f8;integer_pair_producer_1=0x00599E68..0x00599ED1@717af3311d27c9657f7af95fc66056ceef0b28ad134eb53d9220ba56050d9947;integer_pair_producer_2=0x006D6004..0x006D607A@030aa49d6fc37b1c69319dabe027e4864fd84d21b1dd7e3d297e3561e43d9d16;AvatarAttr_ctor=0x00464080..0x00464149@5ffe6371e9067bf8cc500817910de261e722350dd9cf7fc7e740e4484344bc6f	0x00464080	0x004646E3	N/A	+0x34	0x004646E3	N/A	0x00063AE3	0x00464560	0x00464952	d9f565631b1e5afd35ceead1e230a8ecb38b55ffb007da587e0ce605e18a0b88	ebf49ae9ddb67ae252cc0f7adb21e15a5d2eb220b912a56e0f808a4a782d5e1f	232c50b341c12ea39a29aaf0f54079376be35d2cfec684408ab44f90c965e162	IMAGE			the structural/consumer role is exact but a unique broader gameplay label is not proved	an exact named DATA/UI binding or independently varied CAPTURE evidence	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
AvatarAttr@0x60.1#R:b0x00010000	AvatarAttr@0x60.1#R:b0x00010000	d410c87fbdf7b74a2a047d598aafe4897ca5f12a01ad2b9c052c882f3e514a64	AvatarAttr	UNKNOWN_CONCRETE_OWNER_OF_AvatarAttr	UNKNOWN	EXPLICIT_AUDIT_OPEN_NO_COMPLETE_TYPED_OWNER_CENSUS	N/A	N/A	the field behavior/meaning is bounded, but no complete typed owner/consumer-class census proves which concrete class attaches and consumes this Attr field	prove the receiver/attachment path from concrete RTTI/vtable/type node through the exact consumer span; split one row per class and audit inherited consumers	PcRefObject>Attribute>DBAttribute>AvatarAttr	R	OBJECT	1	21	0x00010000	(+0x28 & 0x00010000) != 0	0x60	0x0B	1	uint8_flags	PROVEN_EXACT	0	0x00464080	avatar_presentation_behavior_flags__0x1_pair_map_application_gate__0x4_0x8_effect_suppress__0x10_scale_1_3	PARTIAL	N/A	N/A	0x00454B10	0x00464230	0x00464245	4f29772e5df992a75b6ef0741c9a5c3b5dc6e885f16ff056fe39618e0ce0506c	avatar_mask_test=0x00464230..0x00464245@4f29772e5df992a75b6ef0741c9a5c3b5dc6e885f16ff056fe39618e0ce0506c;bit_0x1_pair_map_application_gate=0x00454B10..0x00454B79@b8accaedeca6ac42b52eea564431b15911e54b31fce904cc355e668c296c887e;effect_mask_constant_0x4=0x0078ECDA..0x0078ECDF@9d4b46d29c7b67d24372286d6b74c4fe858c54823f498e96b2199f66e14bc1af;effect_suppress_path_1=0x0078F630..0x0078F669@6b51a7c9eeba74aaa0e7404d5906669729aad1186e8584f09c2554fa91580b64;effect_suppress_path_2=0x0078F801..0x0078F83A@4a7255b61432e09fa894292472f45ebe007ee3d3e6155acbfd01992691608b91;n_EQUIPTYPE_EFFECT_literal=0x00F4BC7C..0x00F4BCA0@114d20fd07e3056aea4828f113efabd471cf9f6528219bd8f229a1c760dddfd7;bit_0x10_scale_gate=0x0045B045..0x0045B06F@d7cda722073afeed0bc355881b59cd255629090c44bc6d741ed9389c1a4464b8;bit_0x10_scale_support=0x0064AAC2..0x0064AB21@56f65ed7c850f06f30637fc88dc1dd55600acfad4fab9740a27ff360878c7ed0;scale_1_3_constant=0x01022774..0x01022778@ffcd594324296033e35bb6b3ea4a3d6e9b3b4db169f4e1968861c5746a9bf958;render_scale_consumer=0x0087EE60..0x0087EECD@7643e52597a7e464bba7aeb07c05d1a7876ac78743642138ef042b9d88f2f1c1;AvatarAttr_ctor=0x00464080..0x00464149@5ffe6371e9067bf8cc500817910de261e722350dd9cf7fc7e740e4484344bc6f	0x004648E2	UNKNOWN	N/A	+0x34	N/A	0x004648E2	0x00063CE2	0x00464560	0x00464952	d9f565631b1e5afd35ceead1e230a8ecb38b55ffb007da587e0ce605e18a0b88	f466a60bc5e27f0ebd33bd01d3214c0a9b625a77a2e42ea726d4492172d3178f	8bd03d3cfe898b1b0ec90a7cf814a83ef93c97d40acc14a25c593cb194cb86a3	IMAGE			the bounded behavior is proved but enum/bit labels or the full value domain are not unique	complete typed producer/consumer census plus varied CAPTURE evidence as a separate source	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
AvatarAttr@0x60.1#W:b0x00010000	AvatarAttr@0x60.1#W:b0x00010000	f9bd994c886afc18021c4d7c39e8eff1a3402395ec04c97a53306f23b3befef0	AvatarAttr	UNKNOWN_CONCRETE_OWNER_OF_AvatarAttr	UNKNOWN	EXPLICIT_AUDIT_OPEN_NO_COMPLETE_TYPED_OWNER_CENSUS	N/A	N/A	the field behavior/meaning is bounded, but no complete typed owner/consumer-class census proves which concrete class attaches and consumes this Attr field	prove the receiver/attachment path from concrete RTTI/vtable/type node through the exact consumer span; split one row per class and audit inherited consumers	PcRefObject>Attribute>DBAttribute>AvatarAttr	W	OBJECT	1	21	0x00010000	(+0x28 & 0x00010000) != 0	0x60	0x0B	1	uint8_flags	PROVEN_EXACT	0	0x00464080	avatar_presentation_behavior_flags__0x1_pair_map_application_gate__0x4_0x8_effect_suppress__0x10_scale_1_3	PARTIAL	N/A	N/A	0x00454B10	0x00464230	0x00464245	4f29772e5df992a75b6ef0741c9a5c3b5dc6e885f16ff056fe39618e0ce0506c	avatar_mask_test=0x00464230..0x00464245@4f29772e5df992a75b6ef0741c9a5c3b5dc6e885f16ff056fe39618e0ce0506c;bit_0x1_pair_map_application_gate=0x00454B10..0x00454B79@b8accaedeca6ac42b52eea564431b15911e54b31fce904cc355e668c296c887e;effect_mask_constant_0x4=0x0078ECDA..0x0078ECDF@9d4b46d29c7b67d24372286d6b74c4fe858c54823f498e96b2199f66e14bc1af;effect_suppress_path_1=0x0078F630..0x0078F669@6b51a7c9eeba74aaa0e7404d5906669729aad1186e8584f09c2554fa91580b64;effect_suppress_path_2=0x0078F801..0x0078F83A@4a7255b61432e09fa894292472f45ebe007ee3d3e6155acbfd01992691608b91;n_EQUIPTYPE_EFFECT_literal=0x00F4BC7C..0x00F4BCA0@114d20fd07e3056aea4828f113efabd471cf9f6528219bd8f229a1c760dddfd7;bit_0x10_scale_gate=0x0045B045..0x0045B06F@d7cda722073afeed0bc355881b59cd255629090c44bc6d741ed9389c1a4464b8;bit_0x10_scale_support=0x0064AAC2..0x0064AB21@56f65ed7c850f06f30637fc88dc1dd55600acfad4fab9740a27ff360878c7ed0;scale_1_3_constant=0x01022774..0x01022778@ffcd594324296033e35bb6b3ea4a3d6e9b3b4db169f4e1968861c5746a9bf958;render_scale_consumer=0x0087EE60..0x0087EECD@7643e52597a7e464bba7aeb07c05d1a7876ac78743642138ef042b9d88f2f1c1;AvatarAttr_ctor=0x00464080..0x00464149@5ffe6371e9067bf8cc500817910de261e722350dd9cf7fc7e740e4484344bc6f	0x00464080	0x004646FA	N/A	+0x34	0x004646FA	N/A	0x00063AFA	0x00464560	0x00464952	d9f565631b1e5afd35ceead1e230a8ecb38b55ffb007da587e0ce605e18a0b88	c80f8090f6b2c46df0be6d7820d0f686b7a97a6e88d445758a8efce723372aa4	cfb1305b9fb929ca00d6ea61cc3d4d51852cffc64fbe0db6120a985c9c1f157b	IMAGE			the bounded behavior is proved but enum/bit labels or the full value domain are not unique	complete typed producer/consumer census plus varied CAPTURE evidence as a separate source	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
AvatarAttr@0x80.4#R:b0x00020000	AvatarAttr@0x80.4#R:b0x00020000	1747d802eed50083fffee2ddd12ff6f0540ebbd3788fee485a7a791ca5e4d663	AvatarAttr	AvatarAttr	PROVEN_EXACT	PF_ATTR_CLASS_CENSUS:1e6ecb2fb3084fbacf68797a8e669d78b4ae42edf725e1cf3a08a37858161b3d	875cdb75ef004a9bfd9c34d4a0817a90d27c9a2c4c3ab5b3071c2aa661a14125	PF_ATTR_CLASS_CENSUS.tsv|class=AvatarAttr|census_status=REGISTRY_VTABLE_CODEC_LINKED|vtable_va=0x00F0E088|codec_target_va=0x00464560|evidence_key=1e6ecb2fb3084fbacf68797a8e669d78b4ae42edf725e1cf3a08a37858161b3d;semantic_span=0x004641FE..0x0046420A@4d3b0f0e1b955a93755d38682c1027119a64f855668cdeb89a53a585767b8b49;typed_copy=0x004641FE..0x0046420A@4d3b0f0e1b955a93755d38682c1027119a64f855668cdeb89a53a585767b8b49;delta_mask_compare=0x004643AC..0x004643C1@d443354f5c2f1216d54eb53641e06555ef60a5bf60e6b5eb44d19ff8be8e68cf;masked_fill=0x00464510..0x00464523@f00b26b0df4f2d83170e069f336841a97b243ee6eed42b9f777bd2089c6fbfac;AvatarAttr_ctor=0x00464080..0x00464149@5ffe6371e9067bf8cc500817910de261e722350dd9cf7fc7e740e4484344bc6f;codec_span=0x00464560..0x00464952@d9f565631b1e5afd35ceead1e230a8ecb38b55ffb007da587e0ce605e18a0b88			PcRefObject>Attribute>DBAttribute>AvatarAttr	R	OBJECT	4	22	0x00020000	(+0x28 & 0x00020000) != 0	0x80	0x14	4	uint32	PROVEN_EXACT	0	0x00464080	opaque_u32_delta_member	PROVEN_ROLE_ONLY	N/A	0x004641FE	0x004643AC	0x004641FE	0x0046420A	4d3b0f0e1b955a93755d38682c1027119a64f855668cdeb89a53a585767b8b49	typed_copy=0x004641FE..0x0046420A@4d3b0f0e1b955a93755d38682c1027119a64f855668cdeb89a53a585767b8b49;delta_mask_compare=0x004643AC..0x004643C1@d443354f5c2f1216d54eb53641e06555ef60a5bf60e6b5eb44d19ff8be8e68cf;masked_fill=0x00464510..0x00464523@f00b26b0df4f2d83170e069f336841a97b243ee6eed42b9f777bd2089c6fbfac;AvatarAttr_ctor=0x00464080..0x00464149@5ffe6371e9067bf8cc500817910de261e722350dd9cf7fc7e740e4484344bc6f	0x004648FC	UNKNOWN	N/A	+0x34	N/A	0x004648FC	0x00063CFC	0x00464560	0x00464952	d9f565631b1e5afd35ceead1e230a8ecb38b55ffb007da587e0ce605e18a0b88	09c70cb121bed1bb89b7a98a23659793f01c12367ec46bffd49832b60f1ab322	6db40613416f2f9a0feb61b085fbbe6651e965da28c4473eee8860fe284c1a2f	IMAGE			the structural/consumer role is exact but a unique broader gameplay label is not proved	an exact named DATA/UI binding or independently varied CAPTURE evidence	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
AvatarAttr@0x80.4#W:b0x00020000	AvatarAttr@0x80.4#W:b0x00020000	d5efeae7cf48ae87cc9ad44a209dba1ec10a1c0f2bf6968b77d98e5c321f9786	AvatarAttr	AvatarAttr	PROVEN_EXACT	PF_ATTR_CLASS_CENSUS:1e6ecb2fb3084fbacf68797a8e669d78b4ae42edf725e1cf3a08a37858161b3d	875cdb75ef004a9bfd9c34d4a0817a90d27c9a2c4c3ab5b3071c2aa661a14125	PF_ATTR_CLASS_CENSUS.tsv|class=AvatarAttr|census_status=REGISTRY_VTABLE_CODEC_LINKED|vtable_va=0x00F0E088|codec_target_va=0x00464560|evidence_key=1e6ecb2fb3084fbacf68797a8e669d78b4ae42edf725e1cf3a08a37858161b3d;semantic_span=0x004641FE..0x0046420A@4d3b0f0e1b955a93755d38682c1027119a64f855668cdeb89a53a585767b8b49;typed_copy=0x004641FE..0x0046420A@4d3b0f0e1b955a93755d38682c1027119a64f855668cdeb89a53a585767b8b49;delta_mask_compare=0x004643AC..0x004643C1@d443354f5c2f1216d54eb53641e06555ef60a5bf60e6b5eb44d19ff8be8e68cf;masked_fill=0x00464510..0x00464523@f00b26b0df4f2d83170e069f336841a97b243ee6eed42b9f777bd2089c6fbfac;AvatarAttr_ctor=0x00464080..0x00464149@5ffe6371e9067bf8cc500817910de261e722350dd9cf7fc7e740e4484344bc6f;codec_span=0x00464560..0x00464952@d9f565631b1e5afd35ceead1e230a8ecb38b55ffb007da587e0ce605e18a0b88			PcRefObject>Attribute>DBAttribute>AvatarAttr	W	OBJECT	4	22	0x00020000	(+0x28 & 0x00020000) != 0	0x80	0x14	4	uint32	PROVEN_EXACT	0	0x00464080	opaque_u32_delta_member	PROVEN_ROLE_ONLY	N/A	0x004641FE	0x004643AC	0x004641FE	0x0046420A	4d3b0f0e1b955a93755d38682c1027119a64f855668cdeb89a53a585767b8b49	typed_copy=0x004641FE..0x0046420A@4d3b0f0e1b955a93755d38682c1027119a64f855668cdeb89a53a585767b8b49;delta_mask_compare=0x004643AC..0x004643C1@d443354f5c2f1216d54eb53641e06555ef60a5bf60e6b5eb44d19ff8be8e68cf;masked_fill=0x00464510..0x00464523@f00b26b0df4f2d83170e069f336841a97b243ee6eed42b9f777bd2089c6fbfac;AvatarAttr_ctor=0x00464080..0x00464149@5ffe6371e9067bf8cc500817910de261e722350dd9cf7fc7e740e4484344bc6f	0x00464080	0x00464714	N/A	+0x34	0x00464714	N/A	0x00063B14	0x00464560	0x00464952	d9f565631b1e5afd35ceead1e230a8ecb38b55ffb007da587e0ce605e18a0b88	fc9137765544069afb13c98c37226d4b65622b20f6cd12d5e9317a2abadb0f80	3cc796add1ba5fa3eabd86660e211c3a39f500eae77fadde6b606e1c8d6ce664	IMAGE			the structural/consumer role is exact but a unique broader gameplay label is not proved	an exact named DATA/UI binding or independently varied CAPTURE evidence	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
AvatarAttr@0x5F.1#R:b0x00040000	AvatarAttr@0x5F.1#R:b0x00040000	308b97cfa771a21637c605a2ff324d61772fd800c8875aa0874a1b392b5600ca	AvatarAttr	UNKNOWN_CONCRETE_OWNER_OF_AvatarAttr	UNKNOWN	EXPLICIT_AUDIT_OPEN_NO_COMPLETE_TYPED_OWNER_CENSUS	N/A	N/A	the field behavior/meaning is bounded, but no complete typed owner/consumer-class census proves which concrete class attaches and consumes this Attr field	prove the receiver/attachment path from concrete RTTI/vtable/type node through the exact consumer span; split one row per class and audit inherited consumers	PcRefObject>Attribute>DBAttribute>AvatarAttr	R	OBJECT	1	23	0x00040000	(+0x28 & 0x00040000) != 0	0x5F	0x0B	1	uint8_enum	PROVEN_EXACT	1	0x00464080	avatar_render_record_lookup_key	PROVEN_ROLE_ONLY	N/A	N/A	0x0072F7E0	0x00454A50	0x00454A61	c2606516d5dad35d5eb2b8516748a2aba6e4279464f13cb07c6a6757f362ec51	variant_accessor_fallback=0x00454A50..0x00454A61@c2606516d5dad35d5eb2b8516748a2aba6e4279464f13cb07c6a6757f362ec51;renderer_variant_dispatch=0x00459EE0..0x00459F4F@3903e43239bc829876b190faced0a13ccf0d82810a05e8895f8ea6268f8cfe29;variant_selector_scale=0x0045A0C6..0x0045A11E@81772cac961158cd2fba5fe9cfbafe82bec2b5ad2b05ab8937071801f62cf838;render_record_lookup=0x0072F7E0..0x0072F921@452e236bf141674252f8d8ad88ebd42c04c82c614b4af11e60a84e26282ce074;AvatarAttr_ctor=0x00464080..0x00464149@5ffe6371e9067bf8cc500817910de261e722350dd9cf7fc7e740e4484344bc6f	0x00464913	UNKNOWN	N/A	+0x34	N/A	0x00464913	0x00063D13	0x00464560	0x00464952	d9f565631b1e5afd35ceead1e230a8ecb38b55ffb007da587e0ce605e18a0b88	41fbaf7d27fddb7c8a5928031242d05c327879b5fe727f521289cd0cc81e7ffc	86388340ad79ed7fca54611715812f0cf695259e479cc19173d076540e4c956f	IMAGE			the structural/consumer role is exact but a unique broader gameplay label is not proved	an exact named DATA/UI binding or independently varied CAPTURE evidence	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
AvatarAttr@0x5F.1#W:b0x00040000	AvatarAttr@0x5F.1#W:b0x00040000	7dbb697e41391a54fc6dc2983c59824e430e05103823ac2b1be7520a2785bc20	AvatarAttr	UNKNOWN_CONCRETE_OWNER_OF_AvatarAttr	UNKNOWN	EXPLICIT_AUDIT_OPEN_NO_COMPLETE_TYPED_OWNER_CENSUS	N/A	N/A	the field behavior/meaning is bounded, but no complete typed owner/consumer-class census proves which concrete class attaches and consumes this Attr field	prove the receiver/attachment path from concrete RTTI/vtable/type node through the exact consumer span; split one row per class and audit inherited consumers	PcRefObject>Attribute>DBAttribute>AvatarAttr	W	OBJECT	1	23	0x00040000	(+0x28 & 0x00040000) != 0	0x5F	0x0B	1	uint8_enum	PROVEN_EXACT	1	0x00464080	avatar_render_record_lookup_key	PROVEN_ROLE_ONLY	N/A	N/A	0x0072F7E0	0x00454A50	0x00454A61	c2606516d5dad35d5eb2b8516748a2aba6e4279464f13cb07c6a6757f362ec51	variant_accessor_fallback=0x00454A50..0x00454A61@c2606516d5dad35d5eb2b8516748a2aba6e4279464f13cb07c6a6757f362ec51;renderer_variant_dispatch=0x00459EE0..0x00459F4F@3903e43239bc829876b190faced0a13ccf0d82810a05e8895f8ea6268f8cfe29;variant_selector_scale=0x0045A0C6..0x0045A11E@81772cac961158cd2fba5fe9cfbafe82bec2b5ad2b05ab8937071801f62cf838;render_record_lookup=0x0072F7E0..0x0072F921@452e236bf141674252f8d8ad88ebd42c04c82c614b4af11e60a84e26282ce074;AvatarAttr_ctor=0x00464080..0x00464149@5ffe6371e9067bf8cc500817910de261e722350dd9cf7fc7e740e4484344bc6f	0x00464080	0x0046472B	N/A	+0x34	0x0046472B	N/A	0x00063B2B	0x00464560	0x00464952	d9f565631b1e5afd35ceead1e230a8ecb38b55ffb007da587e0ce605e18a0b88	6c124b018545a773471c166c003599abd9ad4ae808a547a2f1496372689218fb	c15af1ecc28936d751bb891545da352ac5b2cc566424a375f4b8d07bd880b6de	IMAGE			the structural/consumer role is exact but a unique broader gameplay label is not proved	an exact named DATA/UI binding or independently varied CAPTURE evidence	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
AvatarAttr@0x84.1#R:b0x00080000	AvatarAttr@0x84.1#R:b0x00080000	7ed6a53cf6ffea8672359adf754a6220561a35e69d0ffb956c8077137cd018c2	AvatarAttr	UNKNOWN_CONCRETE_OWNER_OF_AvatarAttr	UNKNOWN	EXPLICIT_AUDIT_OPEN_NO_COMPLETE_TYPED_OWNER_CENSUS	N/A	N/A	the field behavior/meaning is bounded, but no complete typed owner/consumer-class census proves which concrete class attaches and consumes this Attr field	prove the receiver/attachment path from concrete RTTI/vtable/type node through the exact consumer span; split one row per class and audit inherited consumers	PcRefObject>Attribute>DBAttribute>AvatarAttr	R	OBJECT	1	24	0x00080000	(+0x28 & 0x00080000) != 0	0x84	0x0B	1	uint8	PROVEN_EXACT	1	0x00464080	n_SKIN	PROVEN_EXACT	N/A	0x004AE300	0x00776050	0x004BC580	0x004BCB4E	4c4f120b7eecc549dcefe42011c85e531cac48f4168d0181d65695ce3956510e	character_creation_loader=0x004BC580..0x004BCB4E@4c4f120b7eecc549dcefe42011c85e531cac48f4168d0181d65695ce3956510e;look_resolver=0x00776050..0x0077624F@8512556b4b3ef23976fdd7f91ab8c11f9053724bcd7a288c656ee249ad4ec500;avatar_main_setter_cluster=0x004AE200..0x004AE325@ddfc1a3fde354331297ee2ea41c42d262802fc9b8bc7f756e121aa0a7cd90f26;avatar_ui_consumer=0x004BEF20..0x004BF8D1@e2bc2a83bc2da07d535a119fcc8e9d4935baf4e34888a9a045af881f4ea07dcf;AvatarAttr_ctor=0x00464080..0x00464149@5ffe6371e9067bf8cc500817910de261e722350dd9cf7fc7e740e4484344bc6f	0x0046492D	UNKNOWN	N/A	+0x34	N/A	0x0046492D	0x00063D2D	0x00464560	0x00464952	d9f565631b1e5afd35ceead1e230a8ecb38b55ffb007da587e0ce605e18a0b88	6f0938066085f0a6382547f86185ba33c61d03464b26f1fab00583903948c2e1	a87cc33883e3b4f4e05c6d329c454e0b590e0e602923a44ae044d16d9ca5818e	IMAGE					9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
AvatarAttr@0x84.1#W:b0x00080000	AvatarAttr@0x84.1#W:b0x00080000	769b19c4c7f3c319f30265ffa29d2936eb9f35acd586791dcb113a3d60f3ca00	AvatarAttr	UNKNOWN_CONCRETE_OWNER_OF_AvatarAttr	UNKNOWN	EXPLICIT_AUDIT_OPEN_NO_COMPLETE_TYPED_OWNER_CENSUS	N/A	N/A	the field behavior/meaning is bounded, but no complete typed owner/consumer-class census proves which concrete class attaches and consumes this Attr field	prove the receiver/attachment path from concrete RTTI/vtable/type node through the exact consumer span; split one row per class and audit inherited consumers	PcRefObject>Attribute>DBAttribute>AvatarAttr	W	OBJECT	1	24	0x00080000	(+0x28 & 0x00080000) != 0	0x84	0x0B	1	uint8	PROVEN_EXACT	1	0x00464080	n_SKIN	PROVEN_EXACT	N/A	0x004AE300	0x00776050	0x004BC580	0x004BCB4E	4c4f120b7eecc549dcefe42011c85e531cac48f4168d0181d65695ce3956510e	character_creation_loader=0x004BC580..0x004BCB4E@4c4f120b7eecc549dcefe42011c85e531cac48f4168d0181d65695ce3956510e;look_resolver=0x00776050..0x0077624F@8512556b4b3ef23976fdd7f91ab8c11f9053724bcd7a288c656ee249ad4ec500;avatar_main_setter_cluster=0x004AE200..0x004AE325@ddfc1a3fde354331297ee2ea41c42d262802fc9b8bc7f756e121aa0a7cd90f26;avatar_ui_consumer=0x004BEF20..0x004BF8D1@e2bc2a83bc2da07d535a119fcc8e9d4935baf4e34888a9a045af881f4ea07dcf;AvatarAttr_ctor=0x00464080..0x00464149@5ffe6371e9067bf8cc500817910de261e722350dd9cf7fc7e740e4484344bc6f	0x00464080	0x00464745	N/A	+0x34	0x00464745	N/A	0x00063B45	0x00464560	0x00464952	d9f565631b1e5afd35ceead1e230a8ecb38b55ffb007da587e0ce605e18a0b88	dbc380aaa4f21cfc6c9f8f9a5f2d4ccf215a93424264ddfb0712cc0940ee7696	89d28ec43e6f86d8de0c4550388ac50a93af4f850906868b6ab83d566f099c4b	IMAGE					9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
