class_key	class	registry_name	census_scope	family	parent_chain	parent_status	parent_evidence_key	registry_site_va	registry_file_offset	name_va	name_file_offset	id_global_va	getter_va	getter_file_offset	vtable_va	vtable_file_offset	slot18_target_va	slot18_pointer_file_offset	slot1c_target_va	slot1c_pointer_file_offset	slot34_target_va	slot34_pointer_file_offset	slot34_role	codec_slot	codec_target_va	codec_role	primary_table_size	next_vtable_va	next_vtable_class	boundary_status	decorated_type_name	type_descriptor_va	type_descriptor_file_offset	type_descriptor_name_hits	census_status	evidence_key	source	blocker	required_next_evidence	image_sha256
6039a95db382155e9939176b3112773e787b08a999ad6e554d93be208b299281	ExpressCountAttr	ExpressCountAttr	REGISTRY_ATTR_RELATED	AttrRelated	PcRefObject>Attribute>DBAttribute>ExpressCountAttr	PROVEN_EXACT	f8ed2d34f4c110eb2cc540a3faf5fd8656d8e4e5e7bc5d16c5cf129c90ac49f1	0x00C029A0	0x00801DA0	0x00F0E9F8	0x00B0CDF8	0x010879EC	0x006E3740	0x002E2B40	0x00F40B30	0x00B3EF30	0x0043BB80	0x00B3EF48	0x00463710	0x00B3EF4C	0x006E3990	0x00B3EF64	PAIRED_W_R_FIELD_CODEC	+0x34	0x006E3990	PAIRED_W_R_FIELD_CODEC	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVExpressCountAttr@@	0x0101D384	0x00C1AB84	1	REGISTRY_VTABLE_CODEC_LINKED	e13edd37c7ca59c9f3447355947aafe92aa46191e0724d71ead01a008b76001e	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv and PF_A2_ATTR_FIELD_DELTA.tsv; PF_ATTR_DATA_BINDINGS.tsv keeps EXPRESS_TIMES separate	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
9b77ef7996b00ee533be2120453c8ec3ec06ed48bfd49f573cf599bc9a52747e	ExpressModule_Client	ExpressModule_Client	REGISTRY_ATTR_RELATED	Module	PcRefObject>Module>ExpressModule_Client	PROVEN_EXACT	7d82ceb3fac5611dc01c144cd3e355ab20e08c31b1ac535c45998dde8b623dd0	0x00C02B70	0x00801F70	0x00F0E9E0	0x00B0CDE0	0x01087A34	0x006E7330	0x002E6730	0x00F40D20	0x00B3F120	0x006E4760	0x00B3F138	0x006E7340	0x00B3F13C	0x006E4630	0x00B3F154	NON_CODEC_ROUTINE	+0x34	0x006E4630	NON_CODEC_ROUTINE	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVExpressModule_Client@@	0x0101D538	0x00C1AD38	1	REGISTRY_VTABLE_CODEC_LINKED	28b81dbb66567cfa408428bc5737ca58bd483035fd1d789b2a3d6db663ab1e42	IMAGE	slot +0x34 is a concrete non-codec routine	inspect the routine call contract; do not parse it as a wire codec	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
af077b6ed048e63f4b667e022c99b476c2b28da9a30fea81a693ca7c720142e1	Express_ClientGetExpressItemAttrsVital	Express_ClientGetExpressItemAttrsVital	REGISTRY_ATTR_RELATED	AttrRelated	UNKNOWN_RUNTIME_ROOT>VitalData>Express_BasicVtial>Express_ClientGetExpressItemAttrsVital	PROVEN_EXACT	04e920f09d1e3ce4cf812d149c798bbc2e20e00880a5e33208c3b03e22a8cb75	0x00C02BF0	0x00801FF0	0x00F40E08	0x00B3F208	0x01087AA8	0x006E5460	0x002E4860	0x00F40CBC	0x00B3F0BC	0x006E8920	0x00B3F0D4	0x006E8A90	0x00B3F0D8	0x006E5740	0x00B3F0F0	OUTSIDE_PRIMARY_VTABLE	+0x18	0x006E8920	PAIRED_W_R_FIELD_CODEC	0x24	0x00F40CE4	Express_ClientSendExpressVital	PROVEN_EXACT_ADJACENT_VTABLE_BOUNDARY	.?AVExpress_ClientGetExpressItemAttrsVital@@	0x0101D3D8	0x00C1ABD8	1	REGISTRY_VTABLE_CODEC_LINKED	52145b71de6579c66c9e1f18639f6e472f09ffc95c85af3d5ed7e1b31fa2fa1e	IMAGE		slot +0x34 has been proved as a non-wire module routine; see inheritance and UI/DATA bindings	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
c465dc36528ef2fd0b7077068ef99d6be0e8777757f8d0ce5b7a82cb32045792	FPSTestModule_Client	FPSTestModule_Client	REGISTRY_ATTR_RELATED	Module	PcRefObject>Module>FPSTestModule_Client	PROVEN_EXACT	d70ecf01d2fb08fc10555ed1d4df1f2fb485be1011110cffbd0ed0c28b75d85d	0x00C0A800	0x00809C00	0x00F479A4	0x00B45DA4	0x01089A5C	0x0073EA20	0x0033DE20	0x00F47958	0x00B45D58	0x0073E8B0	0x00B45D70	0x0073EE30	0x00B45D74	0x004CD2F0	0x00B45D8C	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	EMPTY_NO_PAYLOAD	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVFPSTestModule_Client@@	0x0101E154	0x00C1B954	1	REGISTRY_VTABLE_CODEC_LINKED	ff886f5eecd1d7e314f10cef8ce846860ffa8ccc25fc202fe907340e547c8981	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
5736271889c5a83bc65fd32e6386997b70fd95f6f61cfbd2527e2b66ef739a76	FightAttr	FightAttr	REGISTRY_ATTR_RELATED	AttrRelated	PcRefObject>Attribute>FightAttr	PROVEN_EXACT	7a0ce0780e17608cd6e74ac543c22f29b57eac264627d7c6e55e9cf3d98047b8	0x00BD95A0	0x007D89A0	0x00F0E920	0x00B0CD20	0x010334CC	0x00467A20	0x00066E20	0x00F0E8E0	0x00B0CCE0	0x00515EC0	0x00B0CCF8	0x00463710	0x00B0CCFC	0x00515EC0	0x00B0CD14	EMPTY_NO_PAYLOAD	+0x34	0x00515EC0	EMPTY_NO_PAYLOAD	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVFightAttr@@	0x0101B554	0x00C18D54	1	REGISTRY_VTABLE_CODEC_LINKED	2ef0e6cf4211fa6163c5a1e421e1398ae3ccc1eda1bcd8067ff2751da6173a70	IMAGE		see the dedicated class field/container/runtime tables	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
c9bf4285a410fdaa47960a936e66eee9a1767a397ff0a3006f69ce5a2d56f877	FightingDropModule_Client	FightingDropModule_Client	REGISTRY_ATTR_RELATED	Module	UNKNOWN	UNKNOWN	4b36279d8073959d960e0a7841b0febd4a66ed8b4f65334542717d49999f9583	0x00C088D0	0x00807CD0	0x00F466A0	0x00B44AA0	0x01089148	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	.?AVFightingDropModule_Client@@	0x01025598	0x00C22D98	1	RTTI_NAME_ONLY	8d16d8c153c86a8132d14c9b949fb22673cef8e152b4072090bf824379873823	IMAGE	getter/vtable link and immediate parent are unresolved	recover an exact getter/table or runtime DUMP identity as a separate source	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
ffcf701793dc5789a71fbea618b5fb643f93cc61e7ffe74bd64ccc5c458a19c8	FingerGuessingGameModule_Client	FingerGuessingGameModule_Client	REGISTRY_ATTR_RELATED	Module	PcRefObject>Module>FingerGuessingGameModule_Client	PROVEN_EXACT	1312d57468ad83349a982b55bda7cb441d4afab150cb20a9b2bb4ccbb643af88	0x00BFE4D0	0x007FD8D0	0x00F25C7C	0x00B2407C	0x01086678	0x006A3DE0	0x002A31E0	0x00F3CEA8	0x00B3B2A8	0x006A3D60	0x00B3B2C0	0x0073D360	0x00B3B2C4	0x004CD2F0	0x00B3B2DC	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	EMPTY_NO_PAYLOAD	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVFingerGuessingGameModule_Client@@	0x0101E098	0x00C1B898	1	REGISTRY_VTABLE_CODEC_LINKED	19fb1cd95335811882e2c50f1ee73c62a5c408ba21ce47a87fd03a781efa3b6b	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
9a465894274e1c47e8af8b3dec089fb836c03063dc63fdb73ebf6ec504aeb910	FriendshipDataSet	FriendshipDataSet	REGISTRY_ATTR_RELATED	DataSet	UNKNOWN	UNKNOWN	a4c0207bb318dbbcb9226e8c4ee2268b181c02b624113b230dbb5d207fd02393	0x00BF5070	0x007F4470	0x00F35768	0x00B33B68	0x01083C78	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	.?AVFriendshipDataSet@@	0x0101B8F8	0x00C190F8	1	RTTI_NAME_ONLY	1b1813d8f7309b950c1e0f96caabf2821c6e7af451e46b00de54d325323fd463	IMAGE	getter/vtable link and immediate parent are unresolved	recover an exact getter/table or runtime DUMP identity as a separate source	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
d491e55a3e176207840fbd99f4f296a998edc30e540da78913ee3886e565d536	GMModule_Client	GMModule_Client	REGISTRY_ATTR_RELATED	Module	PcRefObject>Module>GMModule_Client	PROVEN_EXACT	992f81e80da172ba9f1c85f8f944705776251c6d04dd22ea107690f935e9bd5a	0x00C07DA0	0x008071A0	0x00F462D4	0x00B446D4	0x01088F54	0x00727A90	0x00326E90	0x00F46208	0x00B44608	0x00697870	0x00B44620	0x00726CD0	0x00B44624	0x00726D20	0x00B4463C	NON_CODEC_ROUTINE	+0x34	0x00726D20	NON_CODEC_ROUTINE	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVGMModule_Client@@	0x0101DE80	0x00C1B680	1	REGISTRY_VTABLE_CODEC_LINKED	05e88acb4b1ebfb44da18883133c5918377eb40877b78b88513a0291b21cd549	IMAGE	slot +0x34 is a concrete non-codec routine	inspect the routine call contract; do not parse it as a wire codec	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
e3537a3b8c2c43236263faaf599e0b58821505f5c44d504f4617ba4c53f1e202	GatheringModule_Client	GatheringModule_Client	REGISTRY_ATTR_RELATED	Module	PcRefObject>Module>GatheringModule_Client	PROVEN_EXACT	8673972ba8a85a39916abfb3dd1ceb51aec42f9de371853d593ae93c6768cc2c	0x00BFD610	0x007FCA10	0x00F3C314	0x00B3A714	0x010863A8	0x0069AD90	0x0029A190	0x00F3C2C8	0x00B3A6C8	0x00710440	0x00B3A6E0	0x0069A090	0x00B3A6E4	0x004CD2F0	0x00B3A6FC	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	EMPTY_NO_PAYLOAD	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVGatheringModule_Client@@	0x0101C1C0	0x00C199C0	1	REGISTRY_VTABLE_CODEC_LINKED	11603a11ebab39bd6926e0b632e98cb21f8aef248e5be364f8c3b3fb01680ca5	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
185229553ca31ece0d513c75183dbdca05a030ebc8f0b0e0521a0f57fe8821b3	GatheringPerformanceModule_Client	GatheringPerformanceModule_Client	REGISTRY_ATTR_RELATED	Module	PcRefObject>Module>GatheringPerformanceModule_Client	PROVEN_EXACT	1d06cc2823d9d608858f533dd2c222ac8a418142c15d401825d922da200e50f4	0x00BFD630	0x007FCA30	0x00F3C32C	0x00B3A72C	0x010863AC	0x00699FC0	0x002993C0	0x00F3C278	0x00B3A678	0x00699FE0	0x00B3A690	0x0073D360	0x00B3A694	0x004CD2F0	0x00B3A6AC	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	EMPTY_NO_PAYLOAD	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVGatheringPerformanceModule_Client@@	0x0101C1E8	0x00C199E8	1	REGISTRY_VTABLE_CODEC_LINKED	4f492f0567c21c4910ceddc48436473818fa7d978e4f2a8ad9b7c4e13b142965	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
b394f0f16585ead7836a0ff496fe1cea8c0254627984ca43b6703578dbc3a008	GeneralUIHandleModule	GeneralUIHandleModule	REGISTRY_ATTR_RELATED	Module	PcRefObject>Module>GeneralUIHandleModule	PROVEN_EXACT	cc427929615d2605ddfa7e9f3054faa2ef8e5aa59c5b1555c443241abfa45563	0x00C07C10	0x00807010	0x00F45A04	0x00B43E04	0x01088F00	0x00416250	0x00015650	0x00F0A860	0x00B08C60	0x00710440	0x00B08C78	0x0073D360	0x00B08C7C	0x004CD2F0	0x00B08C94	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	EMPTY_NO_PAYLOAD	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVGeneralUIHandleModule@@	0x0101DD80	0x00C1B580	1	REGISTRY_VTABLE_CODEC_LINKED	1e452f1426650ed87e3a8ca0f1709d34fa113d7f54a14652ec8c2381a01e2cb1	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
a55822d0551a4b2440c2dde21088a8f0846aa41882cf1f2321889b429b89fd1b	InstanceRefreshAttr	InstanceRefreshAttr	REGISTRY_ATTR_RELATED	AttrRelated	PcRefObject>Attribute>DBAttribute>InstanceRefreshAttr	PROVEN_EXACT	93d599b038643b196e9ab2ef64039c708962f087fcdcd1df41a15cc2ec9a0a37	0x00BD9600	0x007D8A00	0x00F0E970	0x00B0CD70	0x010334DC	0x00469210	0x00068610	0x00F0E930	0x00B0CD30	0x0043BB80	0x00B0CD48	0x00463710	0x00B0CD4C	0x004693B0	0x00B0CD64	PAIRED_W_R_FIELD_CODEC	+0x34	0x004693B0	PAIRED_W_R_FIELD_CODEC	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVInstanceRefreshAttr@@	0x0101F714	0x00C1CF14	1	REGISTRY_VTABLE_CODEC_LINKED	2a3bddd55a227086181efc0b294f5982073db675990f29114f4d9131f8cbaf49	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv and PF_A2_INSTANCE_REFRESH_CODEC_CORRECTION.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
de12ad15b55a7d5c8514978c582b097ab007cdcae670bb845d8b2825d8832e79	ItemAttr	ItemAttr	REGISTRY_ATTR_RELATED	AttrRelated	UNKNOWN	UNKNOWN		0x00BD9890	0x007D8C90	0x00F0EC94	0x00B0D094	0x01033588	0x0046B4A0	0x0006A8A0	UNKNOWN	UNKNOWN	0x0043BB80	UNKNOWN	0x0046B530	UNKNOWN	UNKNOWN	UNKNOWN	PAIRED_W_R_FIELD_CODEC	+0x34	UNKNOWN	PAIRED_W_R_FIELD_CODEC	UNKNOWN_NOT_A_LENGTH_PROOF	UNKNOWN	UNKNOWN	UNKNOWN	.?AVItemAttr@@	0x0101E6C0	0x00C1BEC0	1	RTTI_NAME_ONLY	b598135c46dc58f9cb5381197bbedd3556a54975ccc9fc6ae5d7e20a7c2dd406	IMAGE	vtable_hits=2;codec_target_unresolved;parent_chain_not_yet_rederived	see the dedicated class field/container/runtime tables	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
3aad9adebfe2309980d616cbe84b1aa8a4656cfe6d5059184a76d3812a0e058d	ItemBagAttr	ItemBagAttr	REGISTRY_ATTR_RELATED	AttrRelated	UNKNOWN	UNKNOWN		0x00BD9950	0x007D8D50	0x00F0ED00	0x00B0D100	0x010335E0	0x0046EC10	0x0006E010	0x00F0ECB8	0x00B0D0B8	0x0046E0A0	0x00B0D0D0	0x0046D870	0x00B0D0D4	0x0046F180	0x00B0D0EC	PAIRED_W_R_FIELD_CODEC	+0x34	0x0046F180	PAIRED_W_R_FIELD_CODEC	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVItemBagAttr@@	0x0101F480	0x00C1CC80	1	REGISTRY_VTABLE_CODEC_LINKED	4e44a9f1d14ed7503e85d5bb530fe836dda9348f1e4a895d9161ff7c23c8c1d2	IMAGE	parent_chain_not_yet_rederived	see the dedicated class field/container/runtime tables	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
fbe4a91989e7be2de1a20c7765ed2225d484d56e8ab3ea5e7d428378f6fdedbf	ItemBagAttr_Equiped	ItemBagAttr_Equiped	REGISTRY_ATTR_RELATED	AttrRelated	PcRefObject>Attribute>DBAttribute>ItemBagAttr>ItemBagAttr_Equiped	PROVEN_EXACT	c88aed4a6ac841da50700001ab799402bf4170378d4d6cb1f3ff4682f8f07bed	0x00BD9690	0x007D8A90	0x00F0EAE4	0x00B0CEE4	0x01033544	0x00469E80	0x00069280	0x00F0EA30	0x00B0CE30	0x0046E0A0	0x00B0CE48	0x0046D870	0x00B0CE4C	0x0046F180	0x00B0CE64	PAIRED_W_R_FIELD_CODEC	+0x34	0x0046F180	PAIRED_W_R_FIELD_CODEC	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVItemBagAttr_Equiped@@	0x0101AD30	0x00C18530	1	REGISTRY_VTABLE_CODEC_LINKED	c340d73da8b4c6df14e016b112c7d951ff6f6299343ff5778ba267ea2c037664	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv and PF_A2_ITEMBAG_CODEC_CORRECTION.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
f2aec5f4d68ef6894622d55e24d7dabc3235ac214a9e813f634a2e8b96c07256	ItemMallBagAttr	ItemMallBagAttr	REGISTRY_ATTR_RELATED	AttrRelated	PcRefObject>Attribute>DBAttribute>ItemBagAttr>UnlimitBagAttr>ItemMallBagAttr	PROVEN_EXACT	9c41e0f0fda560ffef5f8deb61c9ed155b31b61f2c5c0604cb6d15216063ebea	0x00BFFAA0	0x007FEEA0	0x00F3DDD0	0x00B3C1D0	0x01086B64	0x006B0950	0x002AFD50	0x00F3DD88	0x00B3C188	0x0046E0A0	0x00B3C1A0	0x0046D870	0x00B3C1A4	0x00471830	0x00B3C1BC	PAIRED_W_R_FIELD_CODEC	+0x34	0x00471830	PAIRED_W_R_FIELD_CODEC	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVItemMallBagAttr@@	0x0101C508	0x00C19D08	1	REGISTRY_VTABLE_CODEC_LINKED	ad072dddf2eacb643738ccf5003946999a77cca2c52f346a1abb3d0a3ad65d77	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv and PF_A2_ITEMBAG_CODEC_CORRECTION.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
d1d96191def4caf9a291e6cdaf691ad4d0012a33e063532214402fb4ff4f9fb9	ItemMallModule_Client	ItemMallModule_Client	REGISTRY_ATTR_RELATED	Module	PcRefObject>Module>ItemMallModule_Client	PROVEN_EXACT	2041f85d236e7079e77a79e2a8d6cae848f4c270e1aed39e51022331cdd6c35f	0x00BFFD20	0x007FF120	0x00F1CB70	0x00B1AF70	0x01086BCC	0x006B5E30	0x002B5230	0x00F3E298	0x00B3C698	0x00697870	0x00B3C6B0	0x0073D360	0x00B3C6B4	0x006B23D0	0x00B3C6CC	NON_CODEC_ROUTINE	+0x34	0x006B23D0	NON_CODEC_ROUTINE	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVItemMallModule_Client@@	0x0101C5F0	0x00C19DF0	1	REGISTRY_VTABLE_CODEC_LINKED	d56b46ec7b03c824a901bcffa9e05aef154c9a903ed3fea70ac30bc7f670ef18	IMAGE	slot +0x34 is a concrete non-codec routine	inspect the routine call contract; do not parse it as a wire codec	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
40988ae0e697be56d15e6f0f5a2411500695f2e43196de4d8ccc845bf2b4e37b	ItemSynthesisModule_Client	ItemSynthesisModule_Client	REGISTRY_ATTR_RELATED	Module	PcRefObject>Module>ItemSynthesisModule_Client	PROVEN_EXACT	358f10ac8f76e87a7d2b6087c1acb55bcb8a0da8a3feb91a02b74ec6d52d0a3b	0x00C08380	0x00807780	0x00F4661C	0x00B44A1C	0x01089070	0x0072A5F0	0x003299F0	0x00F46570	0x00B44970	0x00710440	0x00B44988	0x0073D360	0x00B4498C	0x004CD2F0	0x00B449A4	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	EMPTY_NO_PAYLOAD	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVItemSynthesisModule_Client@@	0x0101DECC	0x00C1B6CC	1	REGISTRY_VTABLE_CODEC_LINKED	fe9e4fe61d437e4fe032277b110edd1e110417c853d66b68ad42f7472b0b7db6	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
e2d1a736c061154bbbd46b4e50730680bc3631f4275a2a8979302b4eaa886a68	ItemTransformModule_Client	ItemTransformModule_Client	REGISTRY_ATTR_RELATED	Module	PcRefObject>Module>ItemTransformModule_Client	PROVEN_EXACT	56d29b1cc327bffc085cdfbcfb25620340a1fcd80d62bfb217665ed7ce544be4	0x00C0AB80	0x00809F80	0x00F47CDC	0x00B460DC	0x01089AF4	0x00744E40	0x00344240	0x00F47C90	0x00B46090	0x00710440	0x00B460A8	0x0073D360	0x00B460AC	0x004CD2F0	0x00B460C4	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	EMPTY_NO_PAYLOAD	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVItemTransformModule_Client@@	0x0101E284	0x00C1BA84	1	REGISTRY_VTABLE_CODEC_LINKED	75293331d7b4bdea31cc38d26fe912799cac004350574ae447512696c91ac157	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
f8ab37ae673df2bef5a6fdb9bc611b6618e8f02d834aa4e8a93553a16e0160a4	ItemVaryAttr	ItemVaryAttr	REGISTRY_ATTR_RELATED	AttrRelated	UNKNOWN	UNKNOWN		0x00BD9A00	0x007D8E00	0x00F0EE54	0x00B0D254	0x01033624	0x00470600	0x0006FA00	0x00F0EE10	0x00B0D210	0x0043BB80	0x00B0D228	0x00463710	0x00B0D22C	0x00470BB0	0x00B0D244	PAIRED_W_R_FIELD_CODEC	+0x34	0x00470BB0	PAIRED_W_R_FIELD_CODEC	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	.?AVItemVaryAttr@@	0x0101F3F0	0x00C1CBF0	1	REGISTRY_VTABLE_CODEC_LINKED	1604a2c90037b9c9f630a4950685d4fd6baf799db1b551677f102580369e07d2	IMAGE	parent_chain_not_yet_rederived	see the dedicated class field/container/runtime tables	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
adcce6f4f9b6cd5bf4f467201fe7b34325122af4cddc56fa08a898d7d44f9599	KnowledgeGuruCreateTableAttr	KnowledgeGuruCreateTableAttr	REGISTRY_ATTR_RELATED	AttrRelated	UNKNOWN	UNKNOWN	56ee564f1a0a62656db5f31304b7b1f27a638d535f215779c7009454333637a4	0x00BFE160	0x007FD560	0x00F3CCF8	0x00B3B0F8	0x010865EC	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	.?AVKnowledgeGuruCreateTableAttr@@	0x010249F4	0x00C221F4	1	RTTI_NAME_ONLY	cce216251a322ef4646313361525b3a88e55d7459c6facf9909111dcdf996a05	IMAGE	getter/vtable link and immediate parent are unresolved	recover an exact getter/table or runtime DUMP identity as a separate source	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
e4362a4f9d436c7a4a4d6bfce75674698d6ee4ebe90193ae21ed7b07aa8793bf	LetterInABottleDataSet	LetterInABottleDataSet	REGISTRY_ATTR_RELATED	DataSet	UNKNOWN	UNKNOWN	038d553017000c84bd01ea13f7d7dae436c1a60e51b3d9693eb0457c04b5fa8d	0x00BF5090	0x007F4490	0x00F3577C	0x00B33B7C	0x01083C7C	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	.?AVLetterInABottleDataSet@@	0x0101B990	0x00C19190	1	RTTI_NAME_ONLY	14602a23c791d6e7e8c7cb66ff546c782469b084fba8b8fda1d9b5ed3c9bffed	IMAGE	getter/vtable link and immediate parent are unresolved	recover an exact getter/table or runtime DUMP identity as a separate source	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
