remaining_key	class	family	immediate_parent	parent_chain	parent_status	parent_evidence_key	priority	slot34_kind	codec_kind	codec_slot	codec_target_va	primary_table_size	next_vtable_va	next_vtable_class	boundary_status	detail_status	registry_site_va	id_global_va	getter_va	vtable_va	slot34_target_va	registry_stub_sha256	getter_sha256	vtable_span_sha256	registry_aggregate_sha256	vtable_aggregate_sha256	getter_aggregate_sha256	evidence_key	source	blocker	required_next_evidence	image_sha256
6b8b01f3e6ae77375504aecd9b05a7f7ab3a6038f27a7f4236ede196decb3cce	FingerGuessingGameModule_Client	Module	Module	PcRefObject>Module>FingerGuessingGameModule_Client	PROVEN_EXACT	a75684de5921dd8b1d04632ddfedfa40f09698e4951d9d632150bc707c103354	P2_NO_PAYLOAD	EMPTY_NO_PAYLOAD	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00BFE4D0	0x01086678	0x006A3DE0	0x00F3CEA8	0x004CD2F0	f788c228dc8f91f73c644caaabfbfe8b5096939d3eeb73deb9d883b9853df4fb	a2c66efab1e7f585cf8a0be82b3c8c08476702d6763b6a0311b206dfee7cec72	0fb25011bf9fff2911f6c7bf01c73e78a21fefbce6c4195516a099d7622d7a4b	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	6555f5823b671b0b1ca12a1f321589e389a7032e390b53e1314c151c0b3c16f2	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
db636b30e3dba257287f35d1fe4b8f8d51e83803ccbce920c4d1dd6b36935afb	FPSTestModule_Client	Module	Module	PcRefObject>Module>FPSTestModule_Client	PROVEN_EXACT	a1f5ca3c68f5bb7bbaea4caa356000e268ec8d6256f17beb83b584fb17f3958f	P2_NO_PAYLOAD	EMPTY_NO_PAYLOAD	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00C0A800	0x01089A5C	0x0073EA20	0x00F47958	0x004CD2F0	eb16d0300097ad08af01633037c573570c3c7fbac2eb25aacac4c964c35eee5a	4ef2eff6c9e9cd508cb7332fca4c2caa21c9b85100a5707ec6d5c1fd8b501ee2	5652150dcc8bdb86659a88b89e24d3581db01ec505c1f87261ef510a13aee26d	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	c4dbba8eb0fa20c3cf3b9383232c401d2bc51e9306533fa1fa48c6e16dcf0e5f	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
b16a3efb1179b1b75eb1c49e6735f2a30e2d605ade9b3ad9e410cc0d8b5fef60	FriendshipDataSet	DataSet	UNKNOWN	UNKNOWN	UNKNOWN		P3_RECOVERY	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	STRUCTURAL_CENSUS_ONLY	0x00BF5070	0x01083C78	UNKNOWN	UNKNOWN	UNKNOWN	00cc5b4c25e30b7e207f3b95a9fad446b84e7e90dff2e5a1d13cb3854aed6829	N/A	N/A	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	N/A	N/A	ba9e6675a7b4c0c0f06870a96b770dbc19aa2a181bfcfa664bc51ba1314a981a	IMAGE	getter/vtable link and immediate parent are unresolved	recover an exact getter/table or runtime DUMP identity as a separate source	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
e596fffabaa38ce8654e4b897c493ff4ba6d892c72e0a47f4116eb333190473b	GatheringModule_Client	Module	Module	PcRefObject>Module>GatheringModule_Client	PROVEN_EXACT	b3f08ea9f8ea4e4b1143df6ae42436e1ba3860a983a9986be06347ef6c2352d3	P2_NO_PAYLOAD	EMPTY_NO_PAYLOAD	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00BFD610	0x010863A8	0x0069AD90	0x00F3C2C8	0x004CD2F0	803beae1765f9f064c6faa615cc1960b79a89b80f4fbc1c10438509ad722aab0	e30048aba0e370394e4becb5effa6a6633ba5ae95fb2de39e1000f6e6b41f5de	0fa9ba3aaca60173725a5de0f7a6e19d1a2a02a50828285fe5192b116149dab2	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	898cf0eae666b0e3b32166ecc9ebda57840cb37831318c7b62ce3b8b805c5160	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
326b6fd2fb9724148caa217e728c34c7a7c0c542d0827b24c4fc63534899f24a	GatheringPerformanceModule_Client	Module	Module	PcRefObject>Module>GatheringPerformanceModule_Client	PROVEN_EXACT	fc01af55a837c7b7f04cb364446a767ef2ad4e3cee8d9cfe3e8841c06da9528d	P2_NO_PAYLOAD	EMPTY_NO_PAYLOAD	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00BFD630	0x010863AC	0x00699FC0	0x00F3C278	0x004CD2F0	4de6129a5e7b8e8404bf9d0d4bfcb4af98739b784a848083054a0dee14d81c86	5cc7db702dba97b8023f64c868ad0b6b8be838aa646eda8a27c58c15e87294be	6d2924ba120bdc4b21b09db5549c4307a195f68c50976244f857f0ad413b9eba	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	08449068bf2e54a146a882af36c6621f004c53bd21267c59448ed9556f6a5f5f	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
d99ccdace2b9d832f524e2440d2ffd7a8b0044901bb8a17f04639879bbb7950a	GeneralUIHandleModule	Module	Module	PcRefObject>Module>GeneralUIHandleModule	PROVEN_EXACT	bb01c3a10df0ff829ce577d3c6fe96e4a7dac4258e337b9a5ef6302090fd2fec	P2_NO_PAYLOAD	EMPTY_NO_PAYLOAD	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00C07C10	0x01088F00	0x00416250	0x00F0A860	0x004CD2F0	f7d0d4aa7c793312c5458f10ef0ec4df2217e7cc22a70ae4403847b0e38de77a	cf1a8d904623a38fc162e06f3f87f11e99f4b21cb11c11a7d63bb65089e347c2	1539fb88cafdbc7cb7950a0809ff499d0b89a8572418bb2e273a236bacf61d01	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	f4325a22fc05595b7167016a4c9b289c5d5ddfe2cdbb0c0996abf6d35a82b663	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
a41ed6763bbc5e5b7d7a188f873b2e221dc2d504eb81bd475a54ed9be8204dbc	GMModule_Client	Module	Module	PcRefObject>Module>GMModule_Client	PROVEN_EXACT	f3bcf5b49fff1c2fa1d85127752a2efcfc5f09e4ac39b7235a583052707b5251	P1_BINDER_OR_ACCESSOR	NON_CODEC_ROUTINE	NON_CODEC_ROUTINE	+0x34	0x00726D20	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00C07DA0	0x01088F54	0x00727A90	0x00F46208	0x00726D20	27ba995e76d4cb63bbbfa82f5b56e96bc76ad5a3dc4ddd52377036fcc0299d4d	2fcb48f686d1a04971c1b72d438c290047a187cc7611f0ddc21c90f0a79fd82f	794a5b3c76e9f0316d94044b4bbab900896b95b6a7560dabb9e2d484af597b3e	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	8deea076e4b526628f01f4360cdb5502436d7ac4e3ce6de0c3f7dbcae937668d	IMAGE	slot +0x34 is a concrete non-codec routine	inspect the routine call contract; do not parse it as a wire codec	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
1ec8bc6c48c9f3f9839b4faddbc8eff1451124e655cb82f0d6c52b8efa6c1234	InstanceRefreshAttr	AttrRelated	DBAttribute	PcRefObject>Attribute>DBAttribute>InstanceRefreshAttr	PROVEN_EXACT	652b80f129ab0718868153215c174cd7a667efa0e509a97d6a1c26c09e108793	P0_STATE_CODEC	PAIRED_W_R_FIELD_CODEC	PAIRED_W_R_FIELD_CODEC	+0x34	0x004693B0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	DECODED_IN_INSTANCE_REFRESH_OVERLAY	0x00BD9600	0x010334DC	0x00469210	0x00F0E930	0x004693B0	035874cea0925b1041a1f2eb6eca7497d1f5674ff0572c03bde3a11e13fcbf02	26c605f5f976fb7e962cd69daa8d7cfbe3c6b0048683d4074b923c8b05bead8c	2c1282bb995144233521b2415a17f376815b1758617d6d8eec6ac58f95630d5b	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	afa52c449a8f9378306151ba00ca185725336842ebec06be38acf6c7ed8494b8	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv and PF_A2_INSTANCE_REFRESH_CODEC_CORRECTION.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
aece3101fa4ea0c63f7aee606ce224055af99c59911929581206b4015259cff8	ItemBagAttr_Equiped	AttrRelated	ItemBagAttr	PcRefObject>Attribute>DBAttribute>ItemBagAttr>ItemBagAttr_Equiped	PROVEN_EXACT	9f543a5b893284d7cbf87f0537ac3e7030585953bf1b097718e4fe55703278f3	P0_STATE_CODEC	PAIRED_W_R_FIELD_CODEC	PAIRED_W_R_FIELD_CODEC	+0x34	0x0046F180	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	DECODED_IN_ITEMBAG_OVERLAY	0x00BD9690	0x01033544	0x00469E80	0x00F0EA30	0x0046F180	d3be48fde64e0d28e7a8e3260cebf4339970d6c503bf2ea7589ea28b26b8f15a	cc25d3823727a727bd800d7243f67b9d768f53b8017aee917215fafb0be04b8f	51187c87ad5726198eb18c1899e77856a7d93348d6a6940cb823d47edaeb2662	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	25df3fac0f21aff951b73d0f1ca895e8d78398d590c34698826f405b91ede4af	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv and PF_A2_ITEMBAG_CODEC_CORRECTION.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
24bd46a4356db636abf73eea83c3e33b4b0fc1489313fa766b65a989f6505b83	ItemMallBagAttr	AttrRelated	UnlimitBagAttr	PcRefObject>Attribute>DBAttribute>ItemBagAttr>UnlimitBagAttr>ItemMallBagAttr	PROVEN_EXACT	ae8fecbe28d1ed69907a16f8b55a002e7b523267d2a03b1c54a782d8ff25bbb0	P0_STATE_CODEC	PAIRED_W_R_FIELD_CODEC	PAIRED_W_R_FIELD_CODEC	+0x34	0x00471830	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	DECODED_IN_ITEMBAG_OVERLAY	0x00BFFAA0	0x01086B64	0x006B0950	0x00F3DD88	0x00471830	6126856061465a724bcfdb14d474836feba764d7dad759ac6780904042f99e04	6d079545f0e5b06da1af58be18017cd414a117b565f0b7a151c997125f17551d	0a8a7cfab47f86b30e0efb4b3435f81d32bd3597ef163f223d16f651a4b439cb	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	1a6e4c2f9dbadbaeb5c3a6c43a30589f63adcb8aea216a31b1b8bef377a270f4	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv and PF_A2_ITEMBAG_CODEC_CORRECTION.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
a14c80b90da87d597ba357fd2f9492c4911cff58a41812f42083bfe018f6320c	ItemMallModule_Client	Module	Module	PcRefObject>Module>ItemMallModule_Client	PROVEN_EXACT	8f1fba1101ab90ce9c21d4ecbcca72ddabd6e7f749160b5d161b7b9d67f6dc86	P1_BINDER_OR_ACCESSOR	NON_CODEC_ROUTINE	NON_CODEC_ROUTINE	+0x34	0x006B23D0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00BFFD20	0x01086BCC	0x006B5E30	0x00F3E298	0x006B23D0	680169a23583391d69175192206168be7e184eb35eb2f696800f3014835f6230	c52c765350ffbfb4a2055c5ec8de36c93bd87c2d9be7fdf7ccc9152b31aaf080	45b772dc24df233e11af3d47c72f1918354a8a8530179a3a1b694fd53b126118	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	fda2bba484ebd18f6127b1844bf8aaa9202ab2982d1da7c3bb672c12a3244cf6	IMAGE	slot +0x34 is a concrete non-codec routine	inspect the routine call contract; do not parse it as a wire codec	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
c540e2c19cc398871739fff1fbb780048aaa36999b3dbb21f639e1006f38a8f9	ItemSynthesisModule_Client	Module	Module	PcRefObject>Module>ItemSynthesisModule_Client	PROVEN_EXACT	0b5bbb361a8d84eb9534629e936add2692afaef67d42a6eafd559cfb0eac51d1	P2_NO_PAYLOAD	EMPTY_NO_PAYLOAD	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00C08380	0x01089070	0x0072A5F0	0x00F46570	0x004CD2F0	af824760046457c626483d58dd44898b563f4b0669534fa6617b2d667dbd66c2	1f038233a45dcc92a6508d7dc384c555ded95ad353c675bf3a8d60cbea3676ad	4378124701dc8606f1356324e3db341b0d29f1d2a44f2d86c94567f463e9adf7	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	e98bdb92a9208e39764b16eae2ee5dcfad80ce91a744b109096e6d03970fadb9	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
732158eb32909ef318959c1f58b5cf8fdaa6b778dcb3794dd0d730e8341ed4a4	ItemTransformModule_Client	Module	Module	PcRefObject>Module>ItemTransformModule_Client	PROVEN_EXACT	f7f21a69977c6c0c256ee5f94e6b1066cd17d0cc627de566f43c8364e5f7ec2b	P2_NO_PAYLOAD	EMPTY_NO_PAYLOAD	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00C0AB80	0x01089AF4	0x00744E40	0x00F47C90	0x004CD2F0	a9500dd649327c518ab1d98b7b6d4d7f7a5148d4daf8c56d47f23edbfd2e8be7	067d724b9c32348f51cbd9bdffae0a262f28cef53413ffaaade31976cbf852d8	59bdc4655410f271681b63d0647833e73dda25ac75409ede53b2f7c3c59b023a	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	0be8f546cbacadd3ea27d525fc13bf92f9aa29a79b44d561e78b1cbb8976b733	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
01df9125e4fd5919cd6316ec4db34baff76691075f3644ce9128f0f799c14838	KnowledgeGuruCreateTableAttr	AttrRelated	UNKNOWN	UNKNOWN	UNKNOWN		P3_RECOVERY	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	STRUCTURAL_CENSUS_ONLY	0x00BFE160	0x010865EC	UNKNOWN	UNKNOWN	UNKNOWN	63a1c51b1beb88ce89d2e57fc422301ef13237352864bbda1795c51c27f793e8	N/A	N/A	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	N/A	N/A	c0445db2a91c8559c9ce1c450e870e6988cefb70d4029e50f17f82355e51ea28	IMAGE	getter/vtable link and immediate parent are unresolved	recover an exact getter/table or runtime DUMP identity as a separate source	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
e028aacb5d36795ec6b285532136b6abd9fbc0c847095a625f7c42320550d691	LetterInABottleDataSet	DataSet	UNKNOWN	UNKNOWN	UNKNOWN		P3_RECOVERY	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	STRUCTURAL_CENSUS_ONLY	0x00BF5090	0x01083C7C	UNKNOWN	UNKNOWN	UNKNOWN	d1e2045d50dcd43adea806abfac5ff25954e530c437e93850edffb900e7c4bbf	N/A	N/A	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	N/A	N/A	477ef63a61ce806497ad7348e64e1008dfead373fb92a746dff54b6dd71b594f	IMAGE	getter/vtable link and immediate parent are unresolved	recover an exact getter/table or runtime DUMP identity as a separate source	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
b11c54b32028a06cb1b5baa41f664531cd36f65487be52c0348a8dd3398a9e6c	Module	Module	PcRefObject	PcRefObject>Module	PROVEN_EXACT	5c59847f3adceedeab77b5525a7705e66b705f44a997b226f11c4cae4854bda2	P2_NO_PAYLOAD	EMPTY_NO_PAYLOAD	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00BF0BB0	0x010825A0	0x0040C790	0x00F0A798	0x004CD2F0	47eee50499c4aef4f781bdd7959210f43e96477fb237d87da3e6c7da5fa9bcc1	576fb7a2c973dd40a86c78e666156a3431d5d9c6fe4168b2ea5a9bd2c908405d	257018b508f798d724f04e06acb5877769c71f0056e3aba5737c8b062b01c158	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	c4aa6b658a8981c5f3037afcf522f85dc5eac1c70062460c57856c7920cbc1ee	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
f7020ef18604d3f15813886639c0783c3810b5b6c73658c81ef017a56e251b72	NavigationExAttr	AttrRelated	DBAttribute	PcRefObject>Attribute>DBAttribute>NavigationExAttr	PROVEN_EXACT	35612bdad7b5005d50181859e9855419a23aff006a88a27eb278211be962a4af	P0_STATE_CODEC	PAIRED_W_R_FIELD_CODEC	PAIRED_W_R_FIELD_CODEC	+0x34	0x0072E930	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	DECODED_IN_OBJECT_WORLD_OVERLAY	0x00C09490	0x0108944C	0x0072E510	0x00F46C28	0x0072E930	01b51e9fbf8c949c96dc732ceae013e06972503edc5ba0514d8a399151d95a88	98b4bae02f4b79403aa525f53b52453944eb12d556e13b4a488a2454305d1168	e082e1248eaf292652566212c4f02572c1ee2621c69a6613e3c83cce945b259d	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	d5c9df0c860c86d0c2ffa5cc63b84a17adf2669eb01d9e9e8415bf5c08bb8d69	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv and PF_ATTR_CONTAINER_SEMANTICS.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
c6460f293afc515c02caa014fbe3488b8843cb173c41552bbe0e81d5c14c32d4	NavigationExModule_Client	Module	Module	PcRefObject>Module>NavigationExModule_Client	PROVEN_EXACT	4e4895649349c9b6a3b5ae6a13b0d989ed3d38a0902831fe094a064244ff8d41	P1_BINDER_OR_ACCESSOR	NON_CODEC_ROUTINE	NON_CODEC_ROUTINE	+0x34	0x007304C0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00C097E0	0x01089610	0x00731890	0x00F46EC8	0x007304C0	a90cb3cc0e416f5f5a203078922d2656207bb35189b59cafd6ea684da083d0d9	69b2d5a687fae6347b6f21dea751d7d8dc49b0e4a6db6cb61aa7ca5db88fce8b	4fcfd86b635f3ca8a73799d6042aecba09464708b507c66ecef41cb49cd3b141	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	5f0037870e5768501f33ee6d691fde7c8229d2ee4a941d9ae2f72f6aacc7d7ab	IMAGE	slot +0x34 is a concrete non-codec routine	inspect the routine call contract; do not parse it as a wire codec	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
03ef74ef184367ab8a8366be2a3a1397d1302727314167842d3eb0df04a3bff0	NewsflashAttr	AttrRelated	UNKNOWN	UNKNOWN	UNKNOWN		P3_RECOVERY	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	STRUCTURAL_CENSUS_ONLY	0x00C07790	0x01088E10	UNKNOWN	UNKNOWN	UNKNOWN	34c89ad8e0f01e37884d6c40e5b4aa7cada39399d88c1ce7545d8417254b434b	N/A	N/A	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	N/A	N/A	f63a62d8c0630d13ed9e510ec68d5b132b4d9656792e88fe3196bab5cbe6fbfa	IMAGE	getter/vtable link and immediate parent are unresolved	recover an exact getter/table or runtime DUMP identity as a separate source	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
0fc6799874fef9a341d431cc93c32026799b7ddbd1ac15716256037a22d67f03	NewsflashModule_Client	Module	Module	PcRefObject>Module>NewsflashModule_Client	PROVEN_EXACT	31ed2d0e4ec791042f65c3b0db1ab3c105ef87eacf434f533e30c6909552e982	P2_NO_PAYLOAD	EMPTY_NO_PAYLOAD	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00C07890	0x01088E64	0x00724650	0x00F456A0	0x004CD2F0	2dee9c01331287a923e240956e886cc555af6c207c8c392e91feafa3f9b558c2	dd600b0d4ed5f93c29b51c5bf76348d866227e86ef07ea2e48a52ea22593411c	1c75f90e6bc3b196da2d062f71b038e509103d2248dbfa327192022236515920	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	c86a01cbb8436c840bd94407310906b151c927e4b0e6e88ccd9fa5b7f3109375	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
