n_ID	n_NPC_TALK1	n_PLAYER_ANSWER1_1	n_QUEST_FLAG1_1	n_PLAYER_ANSWER1_2	n_QUEST_FLAG1_2	n_PLAYER_ANSWER1_3	n_QUEST_FLAG1_3	n_PLAYER_ANSWER1_4	n_QUEST_FLAG1_4	n_NPC_TALK2	n_PLAYER_ANSWER2_1	n_QUEST_FLAG2_1	n_PLAYER_ANSWER2_2	n_QUEST_FLAG2_2	n_PLAYER_ANSWER2_3	n_QUEST_FLAG2_3	n_PLAYER_ANSWER2_4	n_QUEST_FLAG2_4	n_NPC_TALK3	n_PLAYER_ANSWER3_1	n_QUEST_FLAG3_1	n_PLAYER_ANSWER3_2	n_QUEST_FLAG3_2	n_PLAYER_ANSWER3_3	n_QUEST_FLAG3_3	n_PLAYER_ANSWER3_4	n_QUEST_FLAG3_4	n_NPC_TALK4	n_PLAYER_ANSWER4_1	n_QUEST_FLAG4_1	n_PLAYER_ANSWER4_2	n_QUEST_FLAG4_2	n_PLAYER_ANSWER4_3	n_QUEST_FLAG4_3	n_PLAYER_ANSWER4_4	n_QUEST_FLAG4_4	n_NPC_TALK5	n_PLAYER_ANSWER5_1	n_QUEST_FLAG5_1	n_PLAYER_ANSWER5_2	n_QUEST_FLAG5_2	n_PLAYER_ANSWER5_3	n_QUEST_FLAG5_3	n_PLAYER_ANSWER5_4	n_QUEST_FLAG5_4	n_NPC_ACCEPTED	n_PLAYER_ACCEPTED	n_NPC_COMPLETEL1	n_PLAYER_COMPLETEL1	n_NPC_COMPLETEL2	n_PLAYER_COMPLETEL2	n_NPC_COMPLETEL3	n_PLAYER_COMPLETEL3	n_NPC_BONUS	n_BONUS_QUEST_FLAG	s_ROLE_TALK	s_ROLE_ACCEPTED	s_ROLE_COMPLETE	s_ROLE_BONUS
4068	1	2	0	3	0	0	0	0	0	4	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	8	9	0	0	0	0	10	2	1;LOLA_0\n2;LOLA_0\n\n\n		1;LOLA_0\n\n	LOLA_0
4069	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				
4070	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	10	11	0	0	0	0	12	2	1;LOLA_1\n2;LOLA_0\n3;LOLA_0\n\n	1;LOLA_0	1;LOLA_2\n\n	LOLA_1
4071	1	2	0	3	0	4	0	0	0	5	6	0	7	0	0	0	0	0	8	9	1	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	12	13	14	0	0	0	0	15	2	1;LOLA_0\n2;LOLA_1\n3;LOLA_0\n\n		1;LOLA_0\n\n	LOLA_0
4080	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	6	7	0	0	0	0	8	2			1;NELSON_0\n\n	NELSON_0
4073	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				
4072	1	2	0	0	0	0	0	0	0	3	4	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	8	9	10	11	0	0	12	2	1;NELSON_0\n2;NELSON_0\n\n\n	1;NELSON_0	1;NELSON_3\n2;NELSON_3\n	NELSON_0
4075	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				
4074	1	2	0	0	0	0	0	0	0	3	4	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	8	9	0	0	0	0	10	2	1;NELSON_3\n2;NELSON_0\n\n\n	1;NELSON_0	1;NELSON_0\n\n	NELSON_0
4077	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				
4076	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2	1;NELSON_0\n\n\n\n	1;NELSON_0	1;NELSON_0\n\n	NELSON_0
4079	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				
4078	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2	1;NELSON_0\n\n\n\n			
4081	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				
4082	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	7	8	0	0	9	2				
4085	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				
4084	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2			1;NELSON_3\n\n	NELSON_0
4083	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2	1;NELSON_0\n2;NELSON_0\n3;NELSON_0\n\n	1;NELSON_0	1;NELSON_0\n\n	NELSON_0
4086	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	9	10	11	12	13	2	1;NELSON_0\n2;NELSON_0\n\n\n		1;NELSON_3\n2;NELSON_0\n3;NELSON_0	NELSON_0
4087	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	9	10	11	12	13	2				
4088	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	11	12	0	0	13	2				
4089	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
4090	1	2	0	3	0	0	0	0	0	4	5	0	6	0	0	0	0	0	7	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	11	12	0	0	0	0	13	2				
4091	1	2	0	0	0	0	0	0	0	3	4	0	5	0	0	0	0	0	6	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	10	11	12	13	0	0	14	2				
4092	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	7	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	11	12	13	14	0	0	15	2			1;PLATO_0\n2;PLATO_0\n	PLATO_0
4093	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2	1;PLATO_0\n2;PLATO_1\n3;PLATO_0\n\n	1;PLATO_0	1;PLATO_0\n\n	PLATO_0
4094	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	7	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	11	12	0	0	0	0	13	2	1;PLATO_0\n2;PLATO_0\n3;PLATO_0\n4;PLATO_0\n	1;PLATO_0	1;PLATO_3\n\n	PLATO_0
4095	1	2	0	3	0	0	0	0	0	4	5	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0	0	8	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	12	13	0	0	0	0	14	2	1;PLATO_0\n2;PLATO_0\n3;PLATO_0\n4;PLATO_0\n	1;PLATO_0	1;PLATO_0\n\n	PLATO_0
4096	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	7	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	11	12	13	14	0	0	15	2	1;PLATO_0\n2;PLATO_0\n3;PLATO_0\n4;PLATO_0\n	1;PLATO_0	1;PLATO_3\n2;PLATO_3\n	PLATO_0
4097	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	7	8	9	10	11	2				
4098	1	2	0	3	0	0	0	0	0	4	5	0	6	0	0	0	0	0	7	8	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
4099	1	2	0	3	0	0	0	0	0	4	5	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1;SHADOW_0\n2;SHADOW_3\n\n\n			
4100	1	2	0	3	0	0	0	0	0	4	5	0	6	0	0	0	0	0	7	8	0	9	0	0	0	0	0	10	11	1	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1;SHADOW_1\n2;SHADOW_3\n3;SHADOW_2\n4;SHADOW_1\n			
4101	1	2	0	3	0	0	0	0	0	4	5	0	6	0	0	0	0	0	7	8	0	9	0	0	0	0	0	10	11	0	12	0	0	0	0	0	13	14	1	15	0	0	0	0	0	16	17	18	19	20	21	0	0	22	2				
4500	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2				
4501	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
4502	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2				
4505	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	2				
4506	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2				
4508	1	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	6	7	8	9	0	0	10	2				
4509	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2				
4512	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	9	10	1	0	0	0	0	0	0	11	12	13	14	15	16	0	0	17	2				
4513	1	2	0	3	0	0	0	0	0	4	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	8	9	0	0	0	0	10	2				
4514	1	2	0	3	0	0	0	0	0	4	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	8	9	0	0	0	0	10	2				
4516	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
4517	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	9	10	0	0	11	2				
4520	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2				
4511	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	9	10	1	0	0	0	0	0	0	11	12	13	14	0	0	0	0	15	2				
4515	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2				
4532	1	2	0	3	0	0	0	0	0	4	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	8	9	0	0	0	0	10	2				
4533	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2				
4534	1	2	0	3	0	0	0	0	0	4	5	0	0	0	0	0	0	0	6	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	10	11	0	0	0	0	12	2				
4522	1	2	0	3	0	0	0	0	0	4	5	0	6	0	0	0	0	0	7	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	11	12	0	0	0	0	13	2				
4524	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2				
4525	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2				
4521	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	2				
4523	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	7	8	0	0	9	2				
4561	1	2	0	3	0	0	0	0	0	4	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
4526	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	9	10	0	0	11	0	1;LOLA_2\n2;LOLA_0\n\n\n	1;LOLA_2	1;LOLA_0\n2;LOLA_3\n	LOLA_3
4527	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	9	10	11	12	13	0	1;COLUMBUS_0\n2;COLUMBUS_2\n\n\n	1;COLUMBUS_2	1;COLUMBUS_2\n2;COLUMBUS_0\n3;COLUMBUS_0	COLUMBUS_1
4528	1	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	6	7	0	0	0	0	8	0				
4530	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	7	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	11	12	13	14	0	0	15	0				
4535	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	9	10	1	0	0	0	0	0	0	11	12	13	14	15	16	0	0	17	0				
4536	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	0				
4537	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	0				
4503	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	0				
4504	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	0				
4507	1	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	6	7	8	9	0	0	10	0				
4518	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	0				
4539	1	2	0	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	8	0	0	0	0	9	0				
4541	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	0				
4542	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	0				
4547	1	2	0	0	0	0	0	0	0	3	4	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	8	9	0	0	0	0	10	0				
4548	1	2	0	3	0	0	0	0	0	4	5	0	6	0	0	0	0	0	7	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	11	12	0	0	0	0	13	0				
4540	1	2	1	3	0	0	0	0	0	4	5	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	0				
4543	1	2	0	0	0	0	0	0	0	3	4	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	8	9	0	0	0	0	10	0				
4544	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	7	8	9	10	11	0	1;COLUMBUS_2\n\n\n\n	1;COLUMBUS_2	1;COLUMBUS_2\n2;COLUMBUS_0\n3;COLUMBUS_0	COLUMBUS_0
4545	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	9	10	1	0	0	0	0	0	0	11	12	13	14	15	16	0	0	17	0				
4549	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	7	0	0	0	0	0	8	9	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	12	13	14	0	0	0	0	15	0				
4550	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	0				
4529	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	10	11	0	0	0	0	12	0				
4510	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	10	11	0	0	0	0	12	0				
4555	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	6	7	0	0	0	0	8	0				
4552	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	6	7	0	0	0	0	8	0				
4553	1	2	0	0	0	0	0	0	0	3	4	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	8	9	0	0	0	0	10	0				
4554	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	6	7	0	0	0	0	8	0				
4556	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	7	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	11	12	13	14	15	16	17	0				
4557	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	0				
4558	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	9	10	1	0	0	0	0	0	0	11	12	13	14	15	16	0	0	17	0				
4559	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	9	10	1	0	0	0	0	0	0	11	12	13	14	0	0	0	0	15	0				
4560	1	2	0	3	0	0	0	0	0	4	5	0	6	0	0	0	0	0	7	8	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	12	13	0	0	0	0	14	0				
4566	1	2	0	0	0	0	0	0	0	3	4	0	5	0	0	0	0	0	6	7	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	11	12	0	0	0	0	13	0				
4562	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	9	10	0	0	0	0	11	0				
4563	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	0				
4546	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	9	10	1	0	0	0	0	0	0	11	12	13	14	0	0	0	0	15	0				
4531	1	2	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	9	10	1	11	0	0	0	0	0	12	13	14	15	0	0	0	0	16	0				
4567	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
4564	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
4565	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
4568	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
7000	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2		1;NELSON_0	1;NELSON_3\n\n	NELSON_0
7001	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2		1;NELSON_0	1;NELSON_3\n\n	NELSON_0
7002	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2		1;NELSON_0	1;NELSON_3\n\n	NELSON_0
7003	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	5	6	0	0	0	0	7	2		1;NELSON_0	1;NELSON_3\n\n	NELSON_0
