n_ID	s_NAME	s_COMMON	s_EQUIPED	s_USED
16096	Mold-Lion Guard 	ประเภท: ค้อน ทำจากช่างที่เก่งกาจ สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Lion Guard ] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้
16097	Mold-Serenity Horn	ประเภท: ค้อน ทำจากช่างที่เก่งกาจ สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Serenity Horn] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 16% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16098	Mold-Holy War Crystal	ประเภท: ค้อน ทำจากช่างที่เก่งกาจจากมหาสมุทร Atlantis  สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Holy War Crystal] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 3% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16099	Mold-Evil War Crystal	ประเภท: ค้อน ทำจากช่างที่เก่งกาจจาก Bermuda Sea สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Evil War Crystal]		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 7% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16100	Mold-Blue Star Angel	ประเภท: ค้อน ทำจากช่างที่เก่งกาจ สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Blue Star Angel] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้
16101	Mold-Planet Angel	ประเภท: ค้อน ทำจากช่างที่เก่งกาจจากเมืองลอยฟ้า Nora Jana สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Planet Angel] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 9% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16102	Mold-Salvation Neon	ประเภท: ค้อน ทำจากช่างที่เก่งกาจจาก Outer Space Ocean สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Salvation Neon] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 5% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16103	Mold-Salvation Whisper	ประเภท: ค้อน ทำจากช่างที่เก่งกาจ สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Salvation Whisper] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้
16104	Mold-Purify Dragon Attack	ประเภท: ค้อน ทำจากช่างที่เก่งกาจจากมหาสมุทร Atlantis  สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Purify Dragon Attack] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 3% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16105	Mold-Magic Dragon Attack	ประเภท: ค้อน ทำจากช่างที่เก่งกาจ สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Magic Dragon Attack] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้
16106	Mold-Underworld Psychopomp	ประเภท: ค้อน ทำจากช่างที่เก่งกาจจาก Outer Space Ocean สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Underworld Psychopomp] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 5% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16107	Mold-Poseidon Envoy	ประเภท: ค้อน ทำจากช่างที่เก่งกาจจาก Bermuda Sea สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Poseidon Envoy]		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 7% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16108	Mold-North Sea Hero	ประเภท: ค้อน ทำจากช่างที่เก่งกาจจากเมืองลอยฟ้า Nora Jana สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [North Sea Hero] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 9% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16109	Mold-Quaint Shield	ประเภท: โล่ ทำจากช่างที่เก่งกาจจากมหาสมุทร Atlantis  สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Quaint Shield] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 3% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16110	Mold-Obtuse Shield	ประเภท: โล่ ทำจากช่างที่เก่งกาจ สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Obtuse Shield] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้
16111	Mold-Black iron Shield	ประเภท: โล่ ทำจากช่างที่เก่งกาจจาก Outer Space Ocean สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Black iron Shield] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 5% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16112	Mold-Red Leaves Shield	ประเภท: โล่ ทำจากช่างที่เก่งกาจ สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Red Leaves Shield] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้
16113	Mold-Spirit Shield	ประเภท: โล่ ทำจากช่างที่เก่งกาจจาก Bermuda Sea สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Revenant Signet]		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 7% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16114	Mold-Soul Shield	ประเภท：เกราะ ทำจากช่างที่เก่งกาจจากเมืองลอยฟ้า Nora Jana สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Soul Shield] 		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 9% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16115	Mold-Shield	ประเภท: โล่ ทำจากช่างที่เก่งกาจ สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Shield] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้
16116	Mold-Shield	ประเภท: โล่ ทำจากช่างที่เก่งกาจ สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Shield] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้
16117	Mold-Purify Morning Light	ประเภท: โล่ ทำจากช่างที่เก่งกาจจากมหาสมุทร Atlantis  สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Purify Morning Light] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 3% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16118	Mold-Elegant Petal	ประเภท: โล่ ทำจากช่างที่เก่งกาจจากเมืองลอยฟ้า Nora Jana สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Elegant Petal] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 9% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16119	Mold-Dark War Shield	ประเภท: โล่ ทำจากช่างที่เก่งกาจจาก Bermuda Sea สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Dark War Shield]		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 7% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16120	Mold-War Strength Shield	ประเภท: โล่ ทำจากช่างที่เก่งกาจ สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [War Strength Shield] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้
16121	Mold-Dry Carving	ประเภท: โล่ ทำจากช่างที่เก่งกาจจาก Outer Space Ocean สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Dry Carving] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 5% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16122	Mold-Scheelite Shield	ประเภท: โล่ ทำจากช่างที่เก่งกาจจากมหาสมุทร Atlantis  สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Scheelite Shield] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 3% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16123	Mold-Flint Shield	ประเภท: โล่ ทำจากช่างที่เก่งกาจ สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Flint Shield] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้
16124	Mold-Seal Shield	ประเภท: โล่ ทำจากช่างที่เก่งกาจจาก Outer Space Ocean สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Seal Shield] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 5% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16125	Mold-Chinese Seal Shield	ประเภท: โล่ ทำจากช่างที่เก่งกาจ สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Chinese Seal Shield] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้
16126	Mold-Dea Wall	ประเภท: โล่ ทำจากช่างที่เก่งกาจจาก Bermuda Sea สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Dea Wall]		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 7% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16127	Mold-Lea Wall	ประเภท: โล่ ทำจากช่างที่เก่งกาจจากเมืองลอยฟ้า Nora Jana สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Lea Wall] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 9% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16128	Mold-Red Guard	ประเภท：เกราะ ทำขึ้นโดนช่างมืออาชีพไม่ทราบชื่อ สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Red Guard] 		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 16% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16129	Mold-Night Guard	ประเภท：เกราะ ทำขึ้นโดนช่างมืออาชีพไม่ทราบชื่อ สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Night Guard] 		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้
16130	Mold-Lion Guard	ประเภท：เกราะ ทำขึ้นโดนช่างมืออาชีพไม่ทราบชื่อ สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Lion Guard] 		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 16% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16131	Mold-Lion Guard 	ประเภท: โล่ ทำจากช่างที่เก่งกาจ สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Lion Guard ] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้
16132	Mold-Moonlight	ประเภท：เกราะ ทำขึ้นโดนช่างมืออาชีพไม่ทราบชื่อ สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Moonlight] 		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 16% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16133	Mold-Jihad Wall	ประเภท：เกราะ ทำจากช่างที่เก่งกาจจากมหาสมุทร Atlantis สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Jihad Wall] 		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 3% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16134	Mold-Battle Wall	ประเภท: โล่ ทำจากช่างที่เก่งกาจจาก Bermuda Sea สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Battle Wall]		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 7% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16135	Mold-Guard Angel	ประเภท：เกราะ ทำขึ้นโดนช่างมืออาชีพไม่ทราบชื่อ สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Guard Angel]		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้
16136	Mold-Ocean Angel	ประเภท：เกราะ ทำจากช่างที่เก่งกาจจากเมืองลอยฟ้า Nora Jana สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Ocean Angel]		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 9% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16137	Mold-Creation Rainbow	ประเภท：เกราะ ทำจากช่างที่เก่งกาจจาก Outer Space Ocean สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Creation Rainbow]		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 5% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16138	Mold-Creation Twitter	ประเภท：เกราะ ทำขึ้นโดนช่างมืออาชีพไม่ทราบชื่อ สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Creation Twitter]		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้
16139	Mold-Purify Dragon Scale	ประเภท: โล่ ทำจากช่างที่เก่งกาจจากมหาสมุทร Atlantis  สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Purify Dragon Scale] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 3% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16140	Mold-Magic Dragon Scale	ประเภท: โล่ ทำจากช่างที่เก่งกาจ สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Magic Dragon Scale] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้
16141	Mold-Underworld Guard	ประเภท：เกราะ ทำจากช่างที่เก่งกาจจาก Outer Space Ocean สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Underworld Guard] 		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 5% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16142	Mold-Neptune Guard	ประเภท: โล่ ทำจากช่างที่เก่งกาจจาก Bermuda Sea สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Neptune Guard]		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 7% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16143	Mold-North Sea Hero	ประเภท：เกราะ ทำจากช่างที่เก่งกาจจากเมืองลอยฟ้า Nora Jana สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [North Sea Hero]		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 9% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16144	Mold-Pirate Short Tube	ประเภท: ปืนคู่ ทำจากช่างที่เก่งกาจ สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Pirate Short Tube] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้
16145	Mold-Rebellion Short Tube	ประเภท: ปืนคู่ ทำจากช่างที่เก่งกาจ สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Rebellion Short Tube] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้
16146	Mold-Real Flame Pistol	ประเภท: ปืนคู่ ทำจากช่างที่เก่งกาจจาก Outer Space Ocean สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Real Flame Pistol] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 5% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16147	Mold-Magic Flame Pistol	ประเภท: ปืนคู่ ทำจากช่างที่เก่งกาจจากมหาสมุทร Atlantis  สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Magic Flame Pistol] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 3% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16148	Mold-Glory Navy	ประเภท: ปืนคู่ ทำจากช่างที่เก่งกาจจาก Bermuda Sea สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Glory Navy]		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 7% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16149	Mold-God Bless Army	ประเภท: ปืนคู่ ทำจากช่างที่เก่งกาจจากเมืองลอยฟ้า Nora Jana สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [God Bless Army] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 9% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16150	Mold-Storm Fine Gun	ประเภท: ปืนคู่ ทำจากช่างที่เก่งกาจ สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Storm Fine Gun] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้
16151	Mold-Blue Sky Fine Gun	ประเภท: ปืนคู่ ทำจากช่างที่เก่งกาจจากมหาสมุทร Atlantis  สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Blue Sky Fine Gun] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 3% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16152	Mold-Classic Wooden Gun	ประเภท: ปืนคู่ ทำจากช่างที่เก่งกาจ สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Classic Wooden Gun] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้
16153	Mold-Classic Copper Gun	ประเภท: ปืนคู่ ทำจากช่างที่เก่งกาจจาก Outer Space Ocean สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Classic Copper Gun] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 5% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16154	Mold-Beautiful Rose	ประเภท: ปืนคู่ ทำจากช่างที่เก่งกาจจากเมืองลอยฟ้า Nora Jana สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Beautiful Rose] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 9% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16155	Mold-Luxury Age	ประเภท: ปืนคู่ ทำจากช่างที่เก่งกาจจาก Bermuda Sea สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Luxury Age]		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 7% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16156	Mold-Red Wheel Machine Gun	ประเภท: ปืนคู่ ทำจากช่างที่เก่งกาจจากมหาสมุทร Atlantis  สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Red Wheel Machine Gun] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 3% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16157	Mold-Blue Machine Gun	ประเภท: ปืนคู่ ทำจากช่างที่เก่งกาจ สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Blue Machine Gun] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้
16158	Mold-Elf Wing	ประเภท: ปืนคู่ ทำจากช่างที่เก่งกาจจากเมืองลอยฟ้า Nora Jana สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [ Elf Wing] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 9% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
16159	Mold-Fairy Wing	ประเภท: ปืนคู่ ทำจากช่างที่เก่งกาจจาก Outer Space Ocean สามารถเปลี่ยนรูปลักษณ์ของอาวุธชนิดเดียวกันให้เป็นรูปลักษณ์ [Fairy Wing] ได้		เมื่อใช้แล้ว คลิกซ้ายเลือกเป้าหมายที่ต้องการเปลี่ยนรูปลักษณ์ในกระเป๋าได้ และมีโอกาส 5% ที่จะได้รับค่าสเตตัสเพิ่มเติม! 
