n_ID	s_NAME	s_COMMON	s_EQUIPED	s_USED
90119	60藍物攻手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90120	60藍防禦之鍊	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90121	60藍防禦之戒	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90122	60藍防禦護符	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90123	60藍防禦手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90124	60藍魔攻之鍊	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90125	60藍魔攻之戒	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90126	60藍魔攻護符	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90127	60藍魔攻手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90128	60藍劍	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90129	60藍鎚	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90130	60藍盾	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90131	60藍杖	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90132	60藍石	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90133	60藍槍	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90201	70藍物攻頭	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90202	70藍物攻上身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90203	70藍物攻下身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90204	70藍物攻手	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90205	70藍物攻腳	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90206	70藍防禦頭	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90207	70藍防禦上身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90208	70藍防禦下身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90209	70藍防禦手	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90210	70藍防禦腳	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90211	70藍魔攻頭	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90212	70藍魔攻上身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90213	70藍魔攻下身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90214	70藍魔攻手	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90215	70藍魔攻腳	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90216	70藍物攻之鍊	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90217	70藍物攻之戒	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90218	70藍物攻護符	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90219	70藍物攻手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90220	70藍防禦之鍊	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90221	70藍防禦之戒	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90222	70藍防禦護符	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90223	70藍防禦手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90224	70藍魔攻之鍊	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90225	70藍魔攻之戒	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90226	70藍魔攻護符	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90227	70藍魔攻手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90228	70藍劍	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90229	70藍鎚	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90230	70藍盾	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90231	70藍杖	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90232	70藍石	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90233	70藍槍	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90301	80藍物攻頭	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90302	80藍物攻上身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90303	80藍物攻下身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90304	80藍物攻手	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90305	80藍物攻腳	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90306	80藍防禦頭	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90307	80藍防禦上身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90308	80藍防禦下身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90309	80藍防禦手	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90310	80藍防禦腳	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90311	80藍魔攻頭	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90312	80藍魔攻上身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90313	80藍魔攻下身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90314	80藍魔攻手	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90315	80藍魔攻腳	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90316	80藍物攻之鍊	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90317	80藍物攻之戒	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90318	80藍物攻護符	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90319	80藍物攻手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90320	80藍防禦之鍊	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90321	80藍防禦之戒	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90322	80藍防禦護符	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90323	80藍防禦手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90324	80藍魔攻之鍊	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90325	80藍魔攻之戒	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90326	80藍魔攻護符	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90327	80藍魔攻手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90328	80藍劍	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90329	80藍鎚	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90330	80藍盾	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90331	80藍杖	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90332	80藍石	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90333	80藍槍	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90401	90藍物攻頭	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90402	90藍物攻上身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90403	90藍物攻下身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90404	90藍物攻手	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90405	90藍物攻腳	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90406	90藍防禦頭	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90407	90藍防禦上身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90408	90藍防禦下身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90409	90藍防禦手	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90410	90藍防禦腳	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90411	90藍魔攻頭	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90412	90藍魔攻上身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90413	90藍魔攻下身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90414	90藍魔攻手	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90415	90藍魔攻腳	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90416	90藍物攻之鍊	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90417	90藍物攻之戒	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90418	90藍物攻護符	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90419	90藍物攻手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90420	90藍防禦之鍊	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90421	90藍防禦之戒	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90422	90藍防禦護符	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90423	90藍防禦手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90424	90藍魔攻之鍊	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90425	90藍魔攻之戒	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90426	90藍魔攻護符	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90427	90藍魔攻手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90428	90藍劍	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90429	90藍鎚	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90430	90藍盾	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90431	90藍杖	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90432	90藍石	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90433	90藍槍	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90501	100藍物攻頭	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90502	100藍物攻上身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90503	100藍物攻下身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90504	100藍物攻手	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90505	100藍物攻腳	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90506	100藍防禦頭	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90507	100藍防禦上身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90508	100藍防禦下身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90509	100藍防禦手	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90510	100藍防禦腳	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90511	100藍魔攻頭	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90512	100藍魔攻上身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90513	100藍魔攻下身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90514	100藍魔攻手	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90515	100藍魔攻腳	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90516	100藍物攻之鍊	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90517	100藍物攻之戒	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90518	100藍物攻護符	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90519	100藍物攻手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90520	100藍防禦之鍊	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90521	100藍防禦之戒	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90522	100藍防禦護符	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90523	100藍防禦手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90524	100藍魔攻之鍊	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90525	100藍魔攻之戒	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90526	100藍魔攻護符	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90527	100藍魔攻手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90528	100藍劍	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90529	100藍鎚	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90530	100藍盾	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90531	100藍杖	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90532	100藍石	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90533	100藍槍	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90601	110藍物攻頭	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90602	110藍物攻上身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90603	110藍物攻下身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90604	110藍物攻手	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90605	110藍物攻腳	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90606	110藍防禦頭	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90607	110藍防禦上身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90608	110藍防禦下身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90609	110藍防禦手	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90610	110藍防禦腳	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90611	110藍魔攻頭	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90612	110藍魔攻上身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90613	110藍魔攻下身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90614	110藍魔攻手	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90615	110藍魔攻腳	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90616	110藍物攻之鍊	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90617	110藍物攻之戒	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90618	110藍物攻護符	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90619	110藍物攻手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90620	110藍防禦之鍊	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90621	110藍防禦之戒	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90622	110藍防禦護符	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90623	110藍防禦手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90624	110藍魔攻之鍊	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90625	110藍魔攻之戒	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90626	110藍魔攻護符	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90627	110藍魔攻手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90628	110藍劍	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90629	110藍鎚	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90630	110藍盾	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90631	110藍杖	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90632	110藍石	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90633	110藍槍	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90701	115藍物攻頭	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90702	115藍物攻上身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90703	115藍物攻下身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90704	115藍物攻手	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90705	115藍物攻腳	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90706	115藍防禦頭	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90707	115藍防禦上身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90708	115藍防禦下身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90709	115藍防禦手	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90710	115藍防禦腳	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90711	115藍魔攻頭	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90712	115藍魔攻上身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90713	115藍魔攻下身	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90714	115藍魔攻手	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90715	115藍魔攻腳	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90716	115藍物攻之鍊	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90717	115藍物攻之戒	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90718	115藍物攻護符	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90719	115藍物攻手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90720	115藍防禦之鍊	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90721	115藍防禦之戒	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90722	115藍防禦護符	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90723	115藍防禦手鐲	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
90724	115藍魔攻之鍊	測試副本好用裝備，脫下後可打//itemvary 0 7 x 改變裝備等級。		測試用道具，內部使用，請勿外流！！
