n_ID	n_CLINE_TYPE	n_CREATURE_TYPE	n_TACTIC_AI	n_LEADER_BK1	n_LEADER_BK2	n_LEADER_BK3	n_CREW1	n_CREW1_NUMBER	n_CREW2	n_CREW2_NUMBER	n_CREW3	n_CREW3_NUMBER	n_CREW4	n_CREW4_NUMBER	n_CREW5	n_CREW5_NUMBER	n_CREW6	n_CREW6_NUMBER
10070	2002	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10071	2002	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10072	2002	23	11	1852	1851	0	1855	1	1850	1	1856	1	1853	1	0	0	0	0
10073	2002	24	11	1853	1850	0	1854	1	1852	1	1857	1	1857	1	0	0	0	0
10100	2003	1	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10101	2003	2	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10102	2003	3	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10103	2003	4	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10104	2003	5	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10105	2003	6	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10106	2003	7	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10107	2003	8	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10108	2003	9	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10109	2003	10	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10110	2003	11	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10111	2003	12	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10112	2003	13	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10113	2003	14	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10150	2005	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10151	2005	2	1	1571	1571	1571	1571	2	0	0	0	0	0	0	0	0	0	0
10152	2005	3	1	1570	1570	1570	1571	1	1580	1	0	0	0	0	0	0	0	0
10153	2005	4	1	1586	1586	1570	1572	2	0	0	0	0	0	0	0	0	0	0
10154	2005	5	1	1575	1575	1575	1570	2	0	0	0	0	0	0	0	0	0	0
10155	2005	6	1	1586	1586	1586	1571	2	1572	1	0	0	0	0	0	0	0	0
10156	2005	7	1	1579	1579	1579	1572	2	1570	1	0	0	0	0	0	0	0	0
10157	2005	8	1	1578	1578	1578	1583	2	1580	1	0	0	0	0	0	0	0	0
10158	2005	9	1	1574	1574	1574	1579	1	1572	2	0	0	0	0	0	0	0	0
10159	2005	10	1	1579	1579	1579	1570	2	1575	1	0	0	0	0	0	0	0	0
10160	2005	11	1	1582	1582	1582	1577	1	1573	2	0	0	0	0	0	0	0	0
10161	2005	12	1	1583	1583	1583	1573	2	1582	1	0	0	0	0	0	0	0	0
10162	2005	13	1	1587	1587	1587	1586	1	1577	2	0	0	0	0	0	0	0	0
10163	2005	14	1	1581	1581	1581	1587	1	1583	2	0	0	0	0	0	0	0	0
10164	2005	15	1	1578	1578	1578	1577	1	1582	1	1576	1	0	0	0	0	0	0
10165	2005	16	1	1585	1585	1585	1576	1	1573	2	0	0	0	0	0	0	0	0
10166	2005	17	1	1586	1586	1586	1580	1	1573	1	1573	1	0	0	0	0	0	0
10167	2005	18	1	1583	1583	1583	1581	1	1582	1	1583	2	0	0	0	0	0	0
10168	2005	19	1	1580	1580	1580	1583	3	1582	1	0	0	0	0	0	0	0	0
10169	2005	20	1	1582	1582	1582	1576	1	1573	2	1583	1	0	0	0	0	0	0
10170	2005	21	1	1583	1583	1583	1573	2	1585	1	1576	1	0	0	0	0	0	0
10171	2005	22	1	1584	1584	1584	1583	2	1582	1	0	0	0	0	0	0	0	0
10200	2007	1	1	1098	1098	1098	1094	2	0	0	0	0	0	0	0	0	0	0
10201	2007	2	1	1098	1098	1098	1094	1	1093	1	0	0	0	0	0	0	0	0
10202	2007	3	1	1100	1100	1103	1098	1	1100	1	1103	1	0	0	0	0	0	0
10203	2007	4	1	1095	1095	1095	1097	2	1102	1	1099	1	0	0	0	0	0	0
10204	2007	5	1	1101	1101	1101	1097	1	1102	2	1099	1	0	0	0	0	0	0
10205	2007	6	1	1106	1106	1106	0	0	0	0	0	0	0	0	0	0	0	0
10206	2007	7	1	1104	1104	1104	0	0	0	0	0	0	0	0	0	0	0	0
10207	2007	8	1	1105	1105	1105	0	0	0	0	0	0	0	0	0	0	0	0
10208	2007	9	1	1111	1111	1111	0	0	0	0	0	0	0	0	0	0	0	0
10209	2007	10	1	1112	1112	1112	0	0	0	0	0	0	0	0	0	0	0	0
10210	2007	11	1	1102	1102	1102	1097	1	1099	1	1102	1	0	0	0	0	0	0
10211	2007	12	1	1101	1101	1101	1095	2	1102	1	0	0	0	0	0	0	0	0
10212	2007	13	1	1113	1113	1113	0	0	0	0	0	0	0	0	0	0	0	0
10213	2007	14	1	1114	1114	1114	0	0	0	0	0	0	0	0	0	0	0	0
10214	2007	15	1	1115	1115	1115	0	0	0	0	0	0	0	0	0	0	0	0
10215	2007	16	1	1116	1116	1116	0	0	0	0	0	0	0	0	0	0	0	0
10216	2007	17	1	1117	1117	1117	0	0	0	0	0	0	0	0	0	0	0	0
10217	2007	18	1	1118	1118	1118	0	0	0	0	0	0	0	0	0	0	0	0
10218	2007	19	1	1119	1119	1119	0	0	0	0	0	0	0	0	0	0	0	0
10219	2007	20	1	1090	1090	1090	0	0	0	0	0	0	0	0	0	0	0	0
10220	2007	21	1	1106	1106	1106	0	0	0	0	0	0	0	0	0	0	0	0
10221	2007	22	1	1137	1137	1137	0	0	0	0	0	0	0	0	0	0	0	0
10250	2008	1	1	1125	0	0	1121	2	0	0	0	0	0	0	0	0	0	0
10251	2008	2	1	1125	0	0	1121	1	1120	1	0	0	0	0	0	0	0	0
10252	2008	3	1	1127	1127	1130	1125	1	1127	1	0	0	0	0	0	0	0	0
10253	2008	4	1	1122	0	0	1124	1	1129	1	0	0	0	0	0	0	0	0
10254	2008	5	1	1128	0	0	1124	1	1129	1	1126	1	0	0	0	0	0	0
10255	2008	6	1	1133	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10256	2008	7	1	1131	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10257	2008	8	1	1132	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10258	2008	9	1	1134	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10259	2008	10	1	1135	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10260	2008	11	1	1129	0	0	1124	1	1126	1	1129	1	0	0	0	0	0	0
10261	2008	12	1	1128	0	0	1122	2	1129	1	0	0	0	0	0	0	0	0
10262	2008	13	1	1136	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10263	2008	21	11	1913	1910	0	1914	1	1912	1	1917	1	1911	1	0	0	0	0
10264	2008	22	1	1137	1137	1137	0	0	0	0	0	0	0	0	0	0	0	0
10300	2009	1	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10350	2010	1	1	1180	1180	1180	1189	2	0	0	0	0	0	0	0	0	0	0
10351	2010	2	1	1203	1203	1203	0	0	0	0	0	0	0	0	0	0	0	0
10352	2010	3	1	1180	1180	1180	1188	2	1188	1	0	0	0	0	0	0	0	0
10353	2010	4	1	1181	1181	1181	1186	2	1186	1	0	0	0	0	0	0	0	0
10354	2010	5	1	1181	1181	1181	1187	2	0	0	0	0	0	0	0	0	0	0
10355	2010	6	1	1190	1190	1190	1184	2	1184	1	0	0	0	0	0	0	0	0
10356	2010	7	1	1182	1182	1182	1183	2	1183	1	0	0	0	0	0	0	0	0
10357	2010	8	1	1191	1191	1191	0	0	0	0	0	0	0	0	0	0	0	0
10358	2010	9	1	1206	1206	1206	0	0	0	0	0	0	0	0	0	0	0	0
10359	2010	10	1	1201	1202	1205	0	0	0	0	0	0	0	0	0	0	0	0
10360	2010	11	1	1208	1208	1208	0	0	0	0	0	0	0	0	0	0	0	0
10361	2010	12	1	1209	1209	1209	0	0	0	0	0	0	0	0	0	0	0	0
10362	2010	13	1	1192	1192	1192	1190	1	1190	1	1185	1	0	0	0	0	0	0
10363	2010	14	1	1193	1193	1193	1182	1	1183	1	1182	1	0	0	0	0	0	0
10364	2010	15	1	1200	1200	1200	0	0	0	0	0	0	0	0	0	0	0	0
10365	2010	16	1	1194	1194	1194	0	0	0	0	0	0	0	0	0	0	0	0
10366	2010	17	1	1195	1195	1195	0	0	0	0	0	0	0	0	0	0	0	0
10367	2010	18	1	1196	1196	1196	0	0	0	0	0	0	0	0	0	0	0	0
10368	2010	19	1	1197	1197	1197	0	0	0	0	0	0	0	0	0	0	0	0
10369	2010	20	1	1198	1198	1198	0	0	0	0	0	0	0	0	0	0	0	0
10370	2010	21	1	1199	1199	1199	0	0	0	0	0	0	0	0	0	0	0	0
10371	2010	22	1	1210	1210	1210	0	0	0	0	0	0	0	0	0	0	0	0
10372	2010	23	1	1213	1213	1213	0	0	0	0	0	0	0	0	0	0	0	0
10373	2010	24	1	1214	1214	1214	0	0	0	0	0	0	0	0	0	0	0	0
10374	2010	25	1	1181	1181	1181	1181	1	0	0	0	0	0	0	0	0	0	0
10375	2010	26	1	1192	1192	1192	1190	1	1190	1	1185	1	0	0	0	0	0	0
10376	2010	27	1	1193	1193	1193	1182	1	1183	1	1182	1	0	0	0	0	0	0
10377	2010	28	1	522	522	522	0	0	0	0	0	0	0	0	0	0	0	0
10400	2011	1	1	1220	0	0	1229	2	0	0	0	0	0	0	0	0	0	0
10401	2011	2	1	1236	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10402	2011	3	1	1220	0	0	1228	2	1228	1	0	0	0	0	0	0	0	0
10403	2011	4	1	1221	0	0	1226	2	1226	1	0	0	0	0	0	0	0	0
10404	2011	5	1	1221	0	0	1227	2	0	0	0	0	0	0	0	0	0	0
10405	2011	6	1	1230	0	0	1224	2	1224	1	0	0	0	0	0	0	0	0
10406	2011	7	1	1222	0	0	1223	2	1223	1	0	0	0	0	0	0	0	0
10407	2011	8	1	1231	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10408	2011	9	1	1238	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10409	2011	10	1	1234	1235	1237	0	0	0	0	0	0	0	0	0	0	0	0
10410	2011	11	1	1239	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10411	2011	12	1	1240	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10412	2011	13	1	1232	0	0	1230	1	1230	1	1225	1	0	0	0	0	0	0
10413	2011	14	1	1233	0	0	1222	1	1223	1	1222	1	0	0	0	0	0	0
10414	2011	15	1	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10415	2011	25	1	1221	0	0	1221	1	0	0	0	0	0	0	0	0	0	0
10416	2011	26	11	1903	1900	0	1904	1	1902	1	1907	1	1901	1	0	0	0	0
10417	2011	27	11	1902	1901	0	1905	1	1900	1	1906	1	1903	1	0	0	0	0
10450	2012	1	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10451	2012	2	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10452	2012	3	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10453	2012	4	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10454	2012	5	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10455	2012	6	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10456	2012	7	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10457	2012	8	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10458	2012	9	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10459	2012	10	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10460	2012	11	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10461	2012	12	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10462	2012	13	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10463	2012	14	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10500	2013	1	1	1274	1274	1285	1274	1	1270	1	0	0	0	0	0	0	0	0
10501	2013	2	1	1271	1271	1284	1274	1	1270	1	0	0	0	0	0	0	0	0
10502	2013	3	1	1270	1270	1286	1274	1	1270	1	0	0	0	0	0	0	0	0
10503	2013	4	1	1273	0	0	1272	3	0	0	0	0	0	0	0	0	0	0
10504	2013	5	1	1275	0	0	1280	3	0	0	0	0	0	0	0	0	0	0
10505	2013	6	1	1277	0	0	1276	3	0	0	0	0	0	0	0	0	0	0
10506	2013	7	1	1278	1278	1278	0	0	0	0	0	0	0	0	0	0	0	0
10507	2013	8	1	1281	1281	1281	0	0	0	0	0	0	0	0	0	0	0	0
10508	2013	9	1	1282	1282	1282	0	0	0	0	0	0	0	0	0	0	0	0
10509	2013	10	1	1283	1283	1283	0	0	0	0	0	0	0	0	0	0	0	0
10510	2013	11	1	1278	1278	1278	0	0	0	0	0	0	0	0	0	0	0	0
10511	2013	12	1	1273	1273	1273	1272	3	0	0	0	0	0	0	0	0	0	0
10512	2013	13	1	1275	1275	1275	1280	3	0	0	0	0	0	0	0	0	0	0
10513	2013	14	1	1277	1277	1277	1276	3	0	0	0	0	0	0	0	0	0	0
10514	2013	15	1	1273	0	0	1272	3	0	0	0	0	0	0	0	0	0	0
10515	2013	16	1	1275	0	0	1280	3	0	0	0	0	0	0	0	0	0	0
10516	2013	17	1	1277	0	0	1276	3	0	0	0	0	0	0	0	0	0	0
10550	2014	1	1	1304	1304	1315	1304	2	1300	1	0	0	0	0	0	0	0	0
10551	2014	2	1	1301	1301	1314	1304	2	1300	1	0	0	0	0	0	0	0	0
10552	2014	3	1	1300	1300	1316	1304	2	1300	1	0	0	0	0	0	0	0	0
10553	2014	4	1	1303	0	0	1302	3	0	0	0	0	0	0	0	0	0	0
10554	2014	5	1	1305	0	0	1310	3	0	0	0	0	0	0	0	0	0	0
10555	2014	6	1	1307	0	0	1306	3	0	0	0	0	0	0	0	0	0	0
10556	2014	7	1	1308	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10557	2014	8	1	1311	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10558	2014	9	1	1312	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10559	2014	10	1	1313	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10560	2014	11	1	1308	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10561	2014	12	1	1303	0	0	1302	3	0	0	0	0	0	0	0	0	0	0
10562	2014	13	1	1305	0	0	1310	3	0	0	0	0	0	0	0	0	0	0
10563	2014	14	1	1307	0	0	1306	3	0	0	0	0	0	0	0	0	0	0
10564	2014	15	11	1792	1791	0	1795	1	1790	1	1796	1	1793	1	0	0	0	0
10565	2014	16	11	1793	1790	0	1794	1	1792	1	1797	1	1791	1	0	0	0	0
10566	2014	17	11	1792	1791	0	1795	1	1790	1	1796	1	1793	1	0	0	0	0
10600	2015	1	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10650	2016	1	1	1371	1371	1371	1360	2	1370	2	0	0	0	0	0	0	0	0
10651	2016	2	1	1364	1364	1364	1364	2	0	0	0	0	0	0	0	0	0	0
10652	2016	3	1	1363	1363	1363	1363	2	0	0	0	0	0	0	0	0	0	0
10653	2016	4	1	1370	1370	1370	1372	2	0	0	0	0	0	0	0	0	0	0
10654	2016	5	1	1365	1365	1365	1360	2	1371	2	0	0	0	0	0	0	0	0
10655	2016	6	1	1367	1367	1367	1365	2	1371	0	1360	2	0	0	0	0	0	0
10656	2016	7	1	1367	1367	1367	1372	1	1371	1	0	0	0	0	0	0	0	0
10657	2016	8	1	1374	1374	1374	0	0	0	0	0	0	0	0	0	0	0	0
10658	2016	9	1	1373	1373	1373	1372	1	1372	1	0	0	0	0	0	0	0	0
10659	2016	10	1	1371	1371	1371	0	0	0	0	0	0	0	0	0	0	0	0
10660	2016	11	1	1369	1369	1369	1360	2	1370	1	1360	1	0	0	0	0	0	0
10661	2016	12	1	1375	1375	1375	0	0	0	0	0	0	0	0	0	0	0	0
10662	2016	13	1	1376	1376	1376	0	0	0	0	0	0	0	0	0	0	0	0
10663	2016	14	1	1377	1377	1377	0	0	0	0	0	0	0	0	0	0	0	0
10664	2016	15	1	1378	1378	1378	0	0	0	0	0	0	0	0	0	0	0	0
10665	2016	16	1	1379	1379	1379	0	0	0	0	0	0	0	0	0	0	0	0
10666	2016	17	1	1380	1380	1380	0	0	0	0	0	0	0	0	0	0	0	0
10667	2016	18	1	1381	1381	1381	0	0	0	0	0	0	0	0	0	0	0	0
10668	2016	19	1	1382	1382	1382	0	0	0	0	0	0	0	0	0	0	0	0
10669	2016	20	1	1383	1383	1383	0	0	0	0	0	0	0	0	0	0	0	0
10670	2016	21	1	1384	1384	1384	0	0	0	0	0	0	0	0	0	0	0	0
10671	2016	22	1	1385	1385	1385	0	0	0	0	0	0	0	0	0	0	0	0
10672	2016	23	1	1386	1386	1386	0	0	0	0	0	0	0	0	0	0	0	0
10673	2016	24	1	1387	1387	1387	0	0	0	0	0	0	0	0	0	0	0	0
10674	2016	25	1	1388	1388	1388	0	0	0	0	0	0	0	0	0	0	0	0
10675	2016	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10676	2016	27	1	1373	1373	1373	1372	1	1372	1	0	0	0	0	0	0	0	0
10677	2016	28	1	1369	1369	1369	1360	2	1370	1	1360	1	0	0	0	0	0	0
10700	2017	1	1	1399	0	0	1390	2	1398	2	0	0	0	0	0	0	0	0
10701	2017	2	1	1393	0	0	1394	2	0	0	0	0	0	0	0	0	0	0
10702	2017	3	1	1394	0	0	1393	2	0	0	0	0	0	0	0	0	0	0
10703	2017	4	1	1398	0	0	1400	2	0	0	0	0	0	0	0	0	0	0
10704	2017	5	1	1395	0	0	1390	2	1399	2	0	0	0	0	0	0	0	0
10705	2017	6	1	1396	0	0	1395	2	0	0	1390	2	0	0	0	0	0	0
10706	2017	7	1	1396	0	0	1400	1	1399	1	0	0	0	0	0	0	0	0
10707	2017	8	1	1402	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10708	2017	9	1	1401	0	0	1400	1	1400	1	0	0	0	0	0	0	0	0
10709	2017	10	1	1399	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10710	2017	11	1	1397	0	0	1390	1	1398	1	1390	1	0	0	0	0	0	0
10711	2017	12	1	1403	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10712	2017	13	1	1404	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10713	2017	27	11	1793	1790	0	1794	1	1792	1	1797	1	1791	1	0	0	0	0
10714	2017	28	11	1792	1791	0	1795	1	1790	1	1796	1	1793	1	0	0	0	0
10750	2018	1	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10751	2018	2	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10752	2018	3	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10753	2018	4	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10754	2018	5	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10755	2018	6	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10756	2018	7	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10757	2018	8	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10758	2018	9	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10759	2018	10	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10760	2018	11	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10761	2018	12	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10762	2018	13	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10800	2020	1	1	1452	1452	1452	1451	1	1450	1	0	0	0	0	0	0	0	0
10801	2020	2	1	1455	1455	1455	1461	1	1466	1	1463	1	0	0	0	0	0	0
10802	2020	3	1	1468	1468	1468	1467	2	1464	1	0	0	0	0	0	0	0	0
10803	2020	4	1	1454	1454	1454	1465	1	1464	2	0	0	0	0	0	0	0	0
10804	2020	5	1	1470	1470	1470	1457	1	1458	2	0	0	0	0	0	0	0	0
10805	2020	6	1	1470	1470	1470	1462	2	1458	1	0	0	0	0	0	0	0	0
10806	2020	7	1	1470	1470	1470	1470	1	1457	1	1462	1	0	0	0	0	0	0
10807	2020	8	1	1469	1469	1469	1470	2	0	0	0	0	0	0	0	0	0	0
10808	2020	9	1	1459	1459	1459	1460	2	0	0	0	0	0	0	0	0	0	0
10809	2020	10	1	1471	1471	1471	0	0	0	0	0	0	0	0	0	0	0	0
10810	2020	11	1	1472	1472	1472	0	0	0	0	0	0	0	0	0	0	0	0
10811	2020	12	1	1473	1473	1473	0	0	0	0	0	0	0	0	0	0	0	0
10812	2020	14	1	1474	1474	1474	0	0	0	0	0	0	0	0	0	0	0	0
10813	2020	15	1	1475	1475	1475	0	0	0	0	0	0	0	0	0	0	0	0
10814	2020	16	1	1477	1477	1477	0	0	0	0	0	0	0	0	0	0	0	0
10815	2020	17	1	1478	1478	1478	0	0	0	0	0	0	0	0	0	0	0	0
10816	2020	18	1	1479	1479	1479	0	0	0	0	0	0	0	0	0	0	0	0
10817	2020	19	1	1480	1480	1480	0	0	0	0	0	0	0	0	0	0	0	0
10818	2020	20	1	1481	1481	1481	0	0	0	0	0	0	0	0	0	0	0	0
10819	2020	21	1	1482	1482	1482	0	0	0	0	0	0	0	0	0	0	0	0
10820	2020	22	1	1483	1483	1483	0	0	0	0	0	0	0	0	0	0	0	0
10821	2020	23	1	1484	1484	1484	0	0	0	0	0	0	0	0	0	0	0	0
10822	2020	24	1	1485	1485	1485	0	0	0	0	0	0	0	0	0	0	0	0
10823	2020	25	1	1486	1486	1486	0	0	0	0	0	0	0	0	0	0	0	0
10824	2020	26	1	1487	1487	1487	0	0	0	0	0	0	0	0	0	0	0	0
10825	2020	27	1	1488	1488	1488	0	0	0	0	0	0	0	0	0	0	0	0
10826	2020	28	1	1489	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10827	2020	29	1	1490	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10850	2021	1	1	1493	0	0	1492	1	1491	1	0	0	0	0	0	0	0	0
10851	2021	2	1	1495	0	0	1500	1	1505	1	1502	1	0	0	0	0	0	0
10852	2021	3	1	1507	0	0	1506	2	1503	1	0	0	0	0	0	0	0	0
10853	2021	4	1	1494	0	0	1504	1	1503	2	0	0	0	0	0	0	0	0
10854	2021	5	1	1509	0	0	1496	1	1497	2	0	0	0	0	0	0	0	0
10855	2021	6	1	1509	0	0	1501	2	1497	1	0	0	0	0	0	0	0	0
10856	2021	7	1	1509	0	0	1509	1	1496	1	1501	1	0	0	0	0	0	0
10857	2021	8	1	1508	0	0	1509	2	0	0	0	0	0	0	0	0	0	0
10858	2021	9	1	1498	0	0	1499	2	0	0	0	0	0	0	0	0	0	0
10859	2021	10	1	1510	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10860	2021	11	1	1511	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10861	2021	12	1	1512	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10862	2021	13	1	1509	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10863	2021	14	1	1513	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10864	2021	15	1	1514	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10865	2021	28	11	1792	1791	0	1795	1	1790	1	1796	1	1793	1	0	0	0	0
10866	2021	29	11	1793	1790	0	1794	1	1792	1	1797	1	1791	1	0	0	0	0
10900	2022	1	99	999	999	999	0	0	0	0	0	0	0	0	0	0	0	0
10950	2023	1	1	1602	0	0	1602	1	0	0	0	0	0	0	0	0	0	0
10951	2023	2	1	1607	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10952	2023	3	1	1601	0	0	1601	0	0	0	0	0	0	0	0	0	0	0
10953	2023	4	1	1600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10954	2023	5	1	1604	0	0	1601	2	0	0	0	0	0	0	0	0	0	0
10955	2023	6	1	1605	0	0	1605	1	0	0	0	0	0	0	0	0	0	0
10956	2023	7	1	1608	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10957	2023	8	1	1610	0	0	1610	1	0	0	0	0	0	0	0	0	0	0
10958	2023	9	1	1606	0	0	1610	2	0	0	0	0	0	0	0	0	0	0
10959	2023	10	1	1603	0	0	1603	1	0	0	0	0	0	0	0	0	0	0
10960	2023	11	1	1610	0	0	1600	1	0	0	0	0	0	0	0	0	0	0
10961	2023	12	1	1609	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10962	2023	13	1	1612	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10963	2023	14	1	1611	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10964	2023	15	1	1613	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10965	2023	16	1	1614	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10966	2023	17	1	1604	0	0	1601	2	0	0	0	0	0	0	0	0	0	0
10967	2023	18	1	1606	0	0	1610	2	0	0	0	0	0	0	0	0	0	0
11200	2026	1	1	1692	0	1692	3	0	0	0	0	0	0	0	0	0	0	0
11201	2026	2	1	1693	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11202	2026	3	1	1694	0	1694	3	0	0	0	0	0	0	0	0	0	0	0
11203	2026	4	1	1695	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11204	2026	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11205	2026	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11206	2026	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11207	2026	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11208	2026	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11209	2026	10	1	1696	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11210	2026	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11211	2026	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11212	2026	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11213	2026	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11214	2026	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11215	2026	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11216	2026	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11217	2026	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11218	2026	19	1	1690	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11219	2026	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11220	2026	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11221	2026	22	1	1691	1691	1691	0	0	0	0	0	0	0	0	0	0	0	0
11222	2026	23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11300	2027	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11301	2027	2	1	1742	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11302	2027	3	1	1743	0	0	1743	1	0	0	0	0	0	0	0	0	0	0
11303	2027	4	1	1743	0	0	1743	3	0	0	0	0	0	0	0	0	0	0
11304	2027	5	1	1744	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11305	2027	6	1	1745	0	0	1745	1	0	0	0	0	0	0	0	0	0	0
11306	2027	7	1	1745	0	0	1745	2	0	0	0	0	0	0	0	0	0	0
11307	2027	8	1	1746	0	0	0	0	0	0	0	0	0	0	0	0	0	0
