source	table	col_index	col_name	type	size	offset
CONSTDATA_TH	CRYSTAL_PLATE	5	s_HK_VER	3	4	20
CONSTDATA_TH	CRYSTAL_PLATE	6	s_TC_VER	3	4	24
CONSTDATA_TH	CRYSTAL_PLATE	7	s_JP_VER	3	4	28
CONSTDATA_TH	CRYSTAL_PLATE	8	s_TH_VER	3	4	32
CONSTDATA_TH	CULTURED_CRYSTAL	0	n_ID	0	4	0
CONSTDATA_TH	CULTURED_CRYSTAL	1	n_LEVEL	0	4	4
CONSTDATA_TH	CULTURED_CRYSTAL	2	n_TYPE	0	4	8
CONSTDATA_TH	CULTURED_CRYSTAL	3	n_N_CRYSTAL1	0	4	12
CONSTDATA_TH	CULTURED_CRYSTAL	4	n_N_WEIGHT1	0	4	16
CONSTDATA_TH	CULTURED_CRYSTAL	5	n_N_CRYSTAL2	0	4	20
CONSTDATA_TH	CULTURED_CRYSTAL	6	n_N_WEIGHT2	0	4	24
CONSTDATA_TH	CULTURED_CRYSTAL	7	n_N_CRYSTAL3	0	4	28
CONSTDATA_TH	CULTURED_CRYSTAL	8	n_N_WEIGHT3	0	4	32
CONSTDATA_TH	CULTURED_CRYSTAL	9	n_N_CRYSTAL4	0	4	36
CONSTDATA_TH	CULTURED_CRYSTAL	10	n_N_WEIGHT4	0	4	40
CONSTDATA_TH	CULTURED_CRYSTAL	11	n_N_CRYSTAL5	0	4	44
CONSTDATA_TH	CULTURED_CRYSTAL	12	n_N_WEIGHT5	0	4	48
CONSTDATA_TH	CULTURED_CRYSTAL	13	n_N_CRYSTAL6	0	4	52
CONSTDATA_TH	CULTURED_CRYSTAL	14	n_N_WEIGHT6	0	4	56
CONSTDATA_TH	CULTURED_CRYSTAL	15	n_N_CRYSTAL7	0	4	60
CONSTDATA_TH	CULTURED_CRYSTAL	16	n_N_WEIGHT7	0	4	64
CONSTDATA_TH	CULTURED_CRYSTAL	17	n_N_CRYSTAL8	0	4	68
CONSTDATA_TH	CULTURED_CRYSTAL	18	n_N_WEIGHT8	0	4	72
CONSTDATA_TH	CULTURED_CRYSTAL	19	n_N_CRYSTAL9	0	4	76
CONSTDATA_TH	CULTURED_CRYSTAL	20	n_N_WEIGHT9	0	4	80
CONSTDATA_TH	CULTURED_CRYSTAL	21	n_N_CRYSTAL10	0	4	84
CONSTDATA_TH	CULTURED_CRYSTAL	22	n_N_WEIGHT10	0	4	88
CONSTDATA_TH	CULTURED_CRYSTAL	23	n_L_CRYSTAL1	0	4	92
CONSTDATA_TH	CULTURED_CRYSTAL	24	n_L_WEIGHT1	0	4	96
CONSTDATA_TH	CULTURED_CRYSTAL	25	n_L_CRYSTAL2	0	4	100
CONSTDATA_TH	CULTURED_CRYSTAL	26	n_L_WEIGHT2	0	4	104
CONSTDATA_TH	CULTURED_CRYSTAL	27	n_L_CRYSTAL3	0	4	108
CONSTDATA_TH	CULTURED_CRYSTAL	28	n_L_WEIGHT3	0	4	112
CONSTDATA_TH	CULTURED_CRYSTAL	29	n_L_CRYSTAL4	0	4	116
CONSTDATA_TH	CULTURED_CRYSTAL	30	n_L_WEIGHT4	0	4	120
CONSTDATA_TH	CULTURED_CRYSTAL	31	n_L_CRYSTAL5	0	4	124
CONSTDATA_TH	CULTURED_CRYSTAL	32	n_L_WEIGHT5	0	4	128
CONSTDATA_TH	CULTURED_CRYSTAL	33	n_L_CRYSTAL6	0	4	132
CONSTDATA_TH	CULTURED_CRYSTAL	34	n_L_WEIGHT6	0	4	136
CONSTDATA_TH	CULTURED_CRYSTAL	35	n_L_CRYSTAL7	0	4	140
CONSTDATA_TH	CULTURED_CRYSTAL	36	n_L_WEIGHT7	0	4	144
CONSTDATA_TH	CULTURED_CRYSTAL	37	n_L_CRYSTAL8	0	4	148
CONSTDATA_TH	CULTURED_CRYSTAL	38	n_L_WEIGHT8	0	4	152
CONSTDATA_TH	CULTURED_CRYSTAL	39	n_L_CRYSTAL9	0	4	156
CONSTDATA_TH	CULTURED_CRYSTAL	40	n_L_WEIGHT9	0	4	160
CONSTDATA_TH	CULTURED_CRYSTAL	41	n_L_CRYSTAL10	0	4	164
CONSTDATA_TH	CULTURED_CRYSTAL	42	n_L_WEIGHT10	0	4	168
CONSTDATA_TH	GATHER	0	n_ID	0	4	0
CONSTDATA_TH	GATHER	1	s_OBJECT_MOD	3	4	4
CONSTDATA_TH	GATHER	2	n_GATHER_TIMES	0	4	8
CONSTDATA_TH	GATHER	3	n_ACTION	0	4	12
CONSTDATA_TH	GATHER	4	f_LUCKYRATE	2	4	16
CONSTDATA_TH	GATHER	5	n_DROPSGROUP	0	4	20
CONSTDATA_TH	GATHER	6	n_DROPS_LUCKY	0	4	24
CONSTDATA_TH	FORMULA_DRINK	0	n_ID	0	4	0
CONSTDATA_TH	FORMULA_DRINK	1	s_NAME	3	4	4
CONSTDATA_TH	FORMULA_DRINK	2	n_OUTCOME	0	4	8
CONSTDATA_TH	FORMULA_DRINK	3	n_OUTQUANTITY	0	4	12
CONSTDATA_TH	FORMULA_DRINK	4	n_MAKETIME	0	4	16
CONSTDATA_TH	FORMULA_DRINK	5	n_CONTAINER	0	4	20
CONSTDATA_TH	FORMULA_DRINK	6	n_MATERIAL_1	0	4	24
CONSTDATA_TH	FORMULA_DRINK	7	n_QUANTITY_1	0	4	28
CONSTDATA_TH	FORMULA_DRINK	8	n_MATERIAL_2	0	4	32
CONSTDATA_TH	FORMULA_DRINK	9	n_QUANTITY_2	0	4	36
CONSTDATA_TH	FORMULA_DRINK	10	n_MATERIAL_3	0	4	40
CONSTDATA_TH	FORMULA_DRINK	11	n_QUANTITY_3	0	4	44
CONSTDATA_TH	FORMULA_DRINK	12	n_LEARNLV	0	4	48
CONSTDATA_TH	FORMULA_DRINK	13	f_LUCKYRATE	2	4	52
CONSTDATA_TH	FORMULA_DRINK	14	n_OUTCOME_LUCKY	0	4	56
CONSTDATA_TH	FORMULA_DRINK	15	n_OUTQUANTITY_LUCKY	0	4	60
CONSTDATA_TH	COMBINE	0	n_ID	0	4	0
CONSTDATA_TH	COMBINE	1	n_OUTCOME	0	4	4
CONSTDATA_TH	COMBINE	2	n_OUTQUANTITY	0	4	8
CONSTDATA_TH	COMBINE	3	f_COMBINETIME	2	4	12
CONSTDATA_TH	COMBINE	4	n_MATERIAL_1	0	4	16
CONSTDATA_TH	COMBINE	5	n_QUANTITY_1	0	4	20
CONSTDATA_TH	COMBINE	6	n_MATERIAL_2	0	4	24
CONSTDATA_TH	COMBINE	7	n_QUANTITY_2	0	4	28
CONSTDATA_TH	COMBINE	8	n_MATERIAL_3	0	4	32
CONSTDATA_TH	COMBINE	9	n_QUANTITY_3	0	4	36
CONSTDATA_TH	COMBINE	10	n_MATERIAL_4	0	4	40
CONSTDATA_TH	COMBINE	11	n_QUANTITY_4	0	4	44
CONSTDATA_TH	COMBINE	12	n_MATERIAL_5	0	4	48
CONSTDATA_TH	COMBINE	13	n_QUANTITY_5	0	4	52
CONSTDATA_TH	COMBINE	14	s_HK_VER	3	4	56
CONSTDATA_TH	COMBINE	15	s_TC_VER	3	4	60
CONSTDATA_TH	COMBINE	16	s_JP_VER	3	4	64
CONSTDATA_TH	COMBINE	17	s_TH_VER	3	4	68
CONSTDATA_TH	STORE_NORMAL	0	n_ID	0	4	0
CONSTDATA_TH	STORE_NORMAL	1	n_ID_STORE	0	4	4
CONSTDATA_TH	STORE_NORMAL	2	n_ID_ITEM1	0	4	8
CONSTDATA_TH	STORE_NORMAL	3	n_ID_ITEM2	0	4	12
CONSTDATA_TH	STORE_NORMAL	4	n_ID_ITEM3	0	4	16
CONSTDATA_TH	STORE_NORMAL	5	n_ID_ITEM4	0	4	20
CONSTDATA_TH	STORE_NORMAL	6	n_ID_ITEM5	0	4	24
CONSTDATA_TH	STORE_NORMAL	7	n_ID_ITEM6	0	4	28
CONSTDATA_TH	STORE_NORMAL	8	n_ID_ITEM7	0	4	32
CONSTDATA_TH	STORE_NORMAL	9	n_ID_ITEM8	0	4	36
CONSTDATA_TH	STORE_NORMAL	10	n_ID_ITEM9	0	4	40
CONSTDATA_TH	STORE_NORMAL	11	n_ID_ITEM10	0	4	44
CONSTDATA_TH	STORE_NORMAL	12	n_ID_ITEM11	0	4	48
CONSTDATA_TH	STORE_NORMAL	13	n_ID_ITEM12	0	4	52
CONSTDATA_TH	STORE_NORMAL	14	n_ID_ITEM13	0	4	56
CONSTDATA_TH	STORE_NORMAL	15	n_ID_ITEM14	0	4	60
CONSTDATA_TH	STORE_NORMAL	16	n_ID_ITEM15	0	4	64
CONSTDATA_TH	STORE_NORMAL	17	n_ID_ITEM16	0	4	68
CONSTDATA_TH	STORE_NORMAL	18	n_ID_ITEM17	0	4	72
CONSTDATA_TH	STORE_NORMAL	19	n_ID_ITEM18	0	4	76
CONSTDATA_TH	STORE_NORMAL	20	n_ID_ITEM19	0	4	80
CONSTDATA_TH	STORE_NORMAL	21	n_ID_ITEM20	0	4	84
CONSTDATA_TH	STORE_NORMAL	22	s_HK_VER	3	4	88
CONSTDATA_TH	STORE_NORMAL	23	s_TC_VER	3	4	92
CONSTDATA_TH	STORE_NORMAL	24	s_JP_VER	3	4	96
CONSTDATA_TH	STORE_NORMAL	25	s_TH_VER	3	4	100
CONSTDATA_TH	STORE_CONDITION	0	n_ID	0	4	0
CONSTDATA_TH	STORE_CONDITION	1	n_ID_STORE	0	4	4
CONSTDATA_TH	STORE_CONDITION	2	n_ITEMID	0	4	8
CONSTDATA_TH	STORE_CONDITION	3	s_QUANTITY	3	4	12
CONSTDATA_TH	STORE_CONDITION	4	n_TYPE	0	4	16
CONSTDATA_TH	STORE_CONDITION	5	n_VALUE_X	0	4	20
CONSTDATA_TH	STORE_CONDITION	6	n_VALUE_Y	0	4	24
CONSTDATA_TH	STORE_CONDITION	7	n_VALUE_Z	0	4	28
CONSTDATA_TH	STORE_GOODS	0	n_ID	0	4	0
CONSTDATA_TH	STORE_GOODS	1	n_ID_STORE	0	4	4
CONSTDATA_TH	STORE_GOODS	2	n_ID_ITEM	0	4	8
CONSTDATA_TH	STORE_GOODS	3	s_QUANTITY	3	4	12
CONSTDATA_TH	STORE_GOODS	4	n_ID_GOOD1	0	4	16
CONSTDATA_TH	STORE_GOODS	5	n_Q_GOOD1	0	4	20
CONSTDATA_TH	STORE_GOODS	6	n_ID_GOOD2	0	4	24
CONSTDATA_TH	STORE_GOODS	7	n_Q_GOOD2	0	4	28
CONSTDATA_TH	STORE_GOODS	8	n_ID_GOOD3	0	4	32
CONSTDATA_TH	STORE_GOODS	9	n_Q_GOOD3	0	4	36
CONSTDATA_TH	STORE_GOODS	10	n_ID_GOOD4	0	4	40
CONSTDATA_TH	STORE_GOODS	11	n_Q_GOOD4	0	4	44
CONSTDATA_TH	STORE_GOODS	12	s_HK_VER	3	4	48
CONSTDATA_TH	STORE_GOODS	13	s_TC_VER	3	4	52
CONSTDATA_TH	STORE_GOODS	14	s_JP_VER	3	4	56
CONSTDATA_TH	STORE_GOODS	15	s_TH_VER	3	4	60
CONSTDATA_TH	STORE_SMITH	0	n_ID	0	4	0
CONSTDATA_TH	STORE_SMITH	1	n_ID_STORE	0	4	4
CONSTDATA_TH	STORE_SMITH	2	n_ID_ITEM	0	4	8
CONSTDATA_TH	STORE_SMITH	3	s_QUANTITY	3	4	12
CONSTDATA_TH	STORE_SMITH	4	n_ID_PRESUFFIX	0	4	16
CONSTDATA_TH	STORE_SMITH	5	n_ID_CLASS	0	4	20
CONSTDATA_TH	STORE_SMITH	6	n_ID_GOOD1	0	4	24
CONSTDATA_TH	STORE_SMITH	7	n_Q_GOOD1	0	4	28
CONSTDATA_TH	STORE_SMITH	8	n_ID_GOOD2	0	4	32
CONSTDATA_TH	STORE_SMITH	9	n_Q_GOOD2	0	4	36
CONSTDATA_TH	STORE_SMITH	10	n_ID_GOOD3	0	4	40
CONSTDATA_TH	STORE_SMITH	11	n_Q_GOOD3	0	4	44
CONSTDATA_TH	STORE_SMITH	12	n_ID_GOOD4	0	4	48
CONSTDATA_TH	STORE_SMITH	13	n_Q_GOOD4	0	4	52
CONSTDATA_TH	STORE_SMITH	14	n_ID_GOOD5	0	4	56
CONSTDATA_TH	STORE_SMITH	15	n_Q_GOOD5	0	4	60
CONSTDATA_TH	STORE_SMITH	16	s_HK_VER	3	4	64
CONSTDATA_TH	STORE_SMITH	17	s_TC_VER	3	4	68
CONSTDATA_TH	STORE_SMITH	18	s_JP_VER	3	4	72
CONSTDATA_TH	STORE_SMITH	19	s_TH_VER	3	4	76
CONSTDATA_TH	DAILY_REWARD	0	n_ID	0	4	0
CONSTDATA_TH	DAILY_REWARD	1	n_LEVEL_MIN	0	4	4
CONSTDATA_TH	DAILY_REWARD	2	n_LEVEL_MAX	0	4	8
CONSTDATA_TH	DAILY_REWARD	3	n_TYPE	0	4	12
CONSTDATA_TH	DAILY_REWARD	4	n_ITEM_1	0	4	16
CONSTDATA_TH	DAILY_REWARD	5	n_WEIGHT_1	0	4	20
CONSTDATA_TH	DAILY_REWARD	6	n_NUMBER_1	0	4	24
CONSTDATA_TH	DAILY_REWARD	7	n_ITEM_2	0	4	28
CONSTDATA_TH	DAILY_REWARD	8	n_WEIGHT_2	0	4	32
CONSTDATA_TH	DAILY_REWARD	9	n_NUMBER_2	0	4	36
CONSTDATA_TH	DAILY_REWARD	10	n_ITEM_3	0	4	40
CONSTDATA_TH	DAILY_REWARD	11	n_WEIGHT_3	0	4	44
CONSTDATA_TH	DAILY_REWARD	12	n_NUMBER_3	0	4	48
CONSTDATA_TH	DAILY_REWARD	13	n_ITEM_4	0	4	52
CONSTDATA_TH	DAILY_REWARD	14	n_WEIGHT_4	0	4	56
CONSTDATA_TH	DAILY_REWARD	15	n_NUMBER_4	0	4	60
CONSTDATA_TH	DAILY_REWARD	16	n_ITEM_5	0	4	64
CONSTDATA_TH	DAILY_REWARD	17	n_WEIGHT_5	0	4	68
CONSTDATA_TH	DAILY_REWARD	18	n_NUMBER_5	0	4	72
CONSTDATA_TH	DAILY_REWARD	19	n_ITEM_6	0	4	76
CONSTDATA_TH	DAILY_REWARD	20	n_WEIGHT_6	0	4	80
CONSTDATA_TH	DAILY_REWARD	21	n_NUMBER_6	0	4	84
CONSTDATA_TH	DAILY_REWARD	22	n_ITEM_7	0	4	88
CONSTDATA_TH	DAILY_REWARD	23	n_WEIGHT_7	0	4	92
CONSTDATA_TH	DAILY_REWARD	24	n_NUMBER_7	0	4	96
CONSTDATA_TH	DAILY_REWARD	25	n_ITEM_8	0	4	100
CONSTDATA_TH	DAILY_REWARD	26	n_WEIGHT_8	0	4	104
CONSTDATA_TH	DAILY_REWARD	27	n_NUMBER_8	0	4	108
CONSTDATA_TH	DAILY_REWARD	28	n_ITEM_9	0	4	112
CONSTDATA_TH	DAILY_REWARD	29	n_WEIGHT_9	0	4	116
CONSTDATA_TH	DAILY_REWARD	30	n_NUMBER_9	0	4	120
CONSTDATA_TH	DAILY_REWARD	31	n_ITEM_10	0	4	124
CONSTDATA_TH	DAILY_REWARD	32	n_WEIGHT_10	0	4	128
CONSTDATA_TH	DAILY_REWARD	33	n_NUMBER_10	0	4	132
CONSTDATA_TH	DAILY_REWARD	34	n_ITEM_11	0	4	136
CONSTDATA_TH	DAILY_REWARD	35	n_WEIGHT_11	0	4	140
CONSTDATA_TH	DAILY_REWARD	36	n_NUMBER_11	0	4	144
CONSTDATA_TH	DAILY_REWARD	37	n_ITEM_12	0	4	148
CONSTDATA_TH	DAILY_REWARD	38	n_WEIGHT_12	0	4	152
CONSTDATA_TH	DAILY_REWARD	39	n_NUMBER_12	0	4	156
CONSTDATA_TH	DAILY_REWARD	40	n_ITEM_13	0	4	160
CONSTDATA_TH	DAILY_REWARD	41	n_WEIGHT_13	0	4	164
CONSTDATA_TH	DAILY_REWARD	42	n_NUMBER_13	0	4	168
CONSTDATA_TH	DAILY_REWARD	43	n_ITEM_14	0	4	172
CONSTDATA_TH	DAILY_REWARD	44	n_WEIGHT_14	0	4	176
CONSTDATA_TH	DAILY_REWARD	45	n_NUMBER_14	0	4	180
CONSTDATA_TH	DAILY_REWARD	46	n_ITEM_15	0	4	184
CONSTDATA_TH	DAILY_REWARD	47	n_WEIGHT_15	0	4	188
CONSTDATA_TH	DAILY_REWARD	48	n_NUMBER_15	0	4	192
CONSTDATA_TH	DAILY_REWARD	49	n_ITEM_16	0	4	196
CONSTDATA_TH	DAILY_REWARD	50	n_WEIGHT_16	0	4	200
CONSTDATA_TH	DAILY_REWARD	51	n_NUMBER_16	0	4	204
CONSTDATA_TH	DAILY_REWARD	52	n_ITEM_17	0	4	208
CONSTDATA_TH	DAILY_REWARD	53	n_WEIGHT_17	0	4	212
CONSTDATA_TH	DAILY_REWARD	54	n_NUMBER_17	0	4	216
CONSTDATA_TH	DAILY_REWARD	55	n_ITEM_18	0	4	220
CONSTDATA_TH	DAILY_REWARD	56	n_WEIGHT_18	0	4	224
CONSTDATA_TH	DAILY_REWARD	57	n_NUMBER_18	0	4	228
CONSTDATA_TH	DAILY_REWARD	58	n_ITEM_19	0	4	232
CONSTDATA_TH	DAILY_REWARD	59	n_WEIGHT_19	0	4	236
CONSTDATA_TH	DAILY_REWARD	60	n_NUMBER_19	0	4	240
CONSTDATA_TH	DAILY_REWARD	61	n_ITEM_20	0	4	244
CONSTDATA_TH	DAILY_REWARD	62	n_WEIGHT_20	0	4	248
CONSTDATA_TH	DAILY_REWARD	63	n_NUMBER_20	0	4	252
CONSTDATA_TH	DAILY_REWARD	64	n_ITEM_21	0	4	256
CONSTDATA_TH	DAILY_REWARD	65	n_WEIGHT_21	0	4	260
CONSTDATA_TH	DAILY_REWARD	66	n_NUMBER_21	0	4	264
CONSTDATA_TH	DAILY_REWARD	67	n_ITEM_22	0	4	268
CONSTDATA_TH	DAILY_REWARD	68	n_WEIGHT_22	0	4	272
CONSTDATA_TH	DAILY_REWARD	69	n_NUMBER_22	0	4	276
CONSTDATA_TH	DAILY_REWARD	70	n_ITEM_23	0	4	280
CONSTDATA_TH	DAILY_REWARD	71	n_WEIGHT_23	0	4	284
CONSTDATA_TH	DAILY_REWARD	72	n_NUMBER_23	0	4	288
CONSTDATA_TH	DAILY_REWARD	73	n_ITEM_24	0	4	292
CONSTDATA_TH	DAILY_REWARD	74	n_WEIGHT_24	0	4	296
CONSTDATA_TH	DAILY_REWARD	75	n_NUMBER_24	0	4	300
CONSTDATA_TH	DAILY_REWARD	76	n_ITEM_25	0	4	304
CONSTDATA_TH	DAILY_REWARD	77	n_WEIGHT_25	0	4	308
CONSTDATA_TH	DAILY_REWARD	78	n_NUMBER_25	0	4	312
CONSTDATA_TH	DAILY_REWARD	79	n_ITEM_26	0	4	316
CONSTDATA_TH	DAILY_REWARD	80	n_WEIGHT_26	0	4	320
CONSTDATA_TH	DAILY_REWARD	81	n_NUMBER_26	0	4	324
CONSTDATA_TH	DAILY_REWARD	82	n_ITEM_27	0	4	328
CONSTDATA_TH	DAILY_REWARD	83	n_WEIGHT_27	0	4	332
CONSTDATA_TH	DAILY_REWARD	84	n_NUMBER_27	0	4	336
CONSTDATA_TH	DAILY_REWARD	85	n_ITEM_28	0	4	340
CONSTDATA_TH	DAILY_REWARD	86	n_WEIGHT_28	0	4	344
CONSTDATA_TH	DAILY_REWARD	87	n_NUMBER_28	0	4	348
CONSTDATA_TH	DAILY_REWARD	88	n_ITEM_29	0	4	352
CONSTDATA_TH	DAILY_REWARD	89	n_WEIGHT_29	0	4	356
CONSTDATA_TH	DAILY_REWARD	90	n_NUMBER_29	0	4	360
CONSTDATA_TH	DAILY_REWARD	91	n_ITEM_30	0	4	364
CONSTDATA_TH	DAILY_REWARD	92	n_WEIGHT_30	0	4	368
CONSTDATA_TH	DAILY_REWARD	93	n_NUMBER_30	0	4	372
CONSTDATA_TH	ONLINE_REWARD	0	n_ID	0	4	0
CONSTDATA_TH	ONLINE_REWARD	1	n_TYPE	0	4	4
CONSTDATA_TH	ONLINE_REWARD	2	n_TIME	0	4	8
CONSTDATA_TH	DAILY_INFO_REWARD	0	n_ID	0	4	0
CONSTDATA_TH	DAILY_INFO_REWARD	1	n_DAY	0	4	4
CONSTDATA_TH	DAILY_INFO_REWARD	2	s_CONDITION_1	3	4	8
CONSTDATA_TH	DAILY_INFO_REWARD	3	n_REWARD_1	0	4	12
CONSTDATA_TH	DAILY_INFO_REWARD	4	n_NUMBER_1	0	4	16
CONSTDATA_TH	DAILY_INFO_REWARD	5	n_FAIL_REWARD_1	0	4	20
CONSTDATA_TH	DAILY_INFO_REWARD	6	s_CONDITION_2	3	4	24
CONSTDATA_TH	DAILY_INFO_REWARD	7	n_REWARD_2	0	4	28
CONSTDATA_TH	DAILY_INFO_REWARD	8	n_NUMBER_2	0	4	32
CONSTDATA_TH	DAILY_INFO_REWARD	9	n_FAIL_REWARD_2	0	4	36
CONSTDATA_TH	DAILY_INFO_REWARD	10	s_CONDITION_3	3	4	40
CONSTDATA_TH	DAILY_INFO_REWARD	11	n_REWARD_3	0	4	44
CONSTDATA_TH	DAILY_INFO_REWARD	12	n_NUMBER_3	0	4	48
CONSTDATA_TH	DAILY_INFO_REWARD	13	n_FAIL_REWARD_3	0	4	52
CONSTDATA_TH	DAILY_INFO_REWARD	14	s_CONDITION_4	3	4	56
CONSTDATA_TH	DAILY_INFO_REWARD	15	n_REWARD_4	0	4	60
CONSTDATA_TH	DAILY_INFO_REWARD	16	n_NUMBER_4	0	4	64
CONSTDATA_TH	DAILY_INFO_REWARD	17	n_FAIL_REWARD_4	0	4	68
CONSTDATA_TH	DAILY_INFO_REWARD	18	s_CONDITION_5	3	4	72
CONSTDATA_TH	DAILY_INFO_REWARD	19	n_REWARD_5	0	4	76
CONSTDATA_TH	DAILY_INFO_REWARD	20	n_NUMBER_5	0	4	80
CONSTDATA_TH	DAILY_INFO_REWARD	21	n_FAIL_REWARD_5	0	4	84
CONSTDATA_TH	DAILY_INFO_REWARD	22	s_CONDITION_6	3	4	88
CONSTDATA_TH	DAILY_INFO_REWARD	23	n_REWARD_6	0	4	92
CONSTDATA_TH	DAILY_INFO_REWARD	24	n_NUMBER_6	0	4	96
CONSTDATA_TH	DAILY_INFO_REWARD	25	n_FAIL_REWARD_6	0	4	100
CONSTDATA_TH	ENHANCEMENT_RULES	0	n_ID	0	4	0
CONSTDATA_TH	ENHANCEMENT_RULES	1	f_POPRATE	2	4	4
CONSTDATA_TH	ENHANCEMENT_RULES	2	n_MILESTONE	0	4	8
CONSTDATA_TH	ENHANCEMENT_RULES	3	s_ICONFX	3	4	12
CONSTDATA_TH	ENHANCEMENT_RULES	4	f_POPRATE_BOMB	2	4	16
CONSTDATA_TH	ENHANCEMENT_RULES	5	n_ENHANCE_FEE	0	4	20
CONSTDATA_TH	EQUIPMENT_ZONE	0	n_ID	0	4	0
CONSTDATA_TH	EQUIPMENT_ZONE	1	n_ZONEMIN	0	4	4
CONSTDATA_TH	EQUIPMENT_ZONE	2	n_ZONEMAX	0	4	8
CONSTDATA_TH	EQUIPMENT_ZONE	3	n_IDENTIFY_FEE	0	4	12
CONSTDATA_TH	EQUIPMENT_ZONE	4	n_TRANSFER_FEE	0	4	16
CONSTDATA_TH	EQUIPMENT_ZONE	5	n_TRANSFER_ITEMID	0	4	20
CONSTDATA_TH	EQUIPMENT_ZONE	6	n_TRANSFER_ITEMNUM	0	4	24
CONSTDATA_TH	PETDATA	0	n_ID	0	4	0
CONSTDATA_TH	PETDATA	1	s_NAME	3	4	4
CONSTDATA_TH	PETDATA	2	n_PETTYPE	0	4	8
CONSTDATA_TH	PETDATA	3	n_MOBDATA	0	4	12
CONSTDATA_TH	PETDATA	4	n_OUTFIT	0	4	16
CONSTDATA_TH	PETDATA	5	s_BUFFID	3	4	20
CONSTDATA_TH	PETDATA	6	n_SSKILL	0	4	24
CONSTDATA_TH	PETDATA	7	s_SLOT_MAN	3	4	28
CONSTDATA_TH	PETDATA	8	s_SLOT_SHIP	3	4	32
CONSTDATA_TH	PETDATA	9	n_SHIP	0	4	36
CONSTDATA_TH	PETDATA	10	n_SHIP_TYPE	0	4	40
CONSTDATA_TH	PETDATA	11	s_OUTFITTING	3	4	44
CONSTDATA_TH	PETDATA	12	n_RANK_CAP	0	4	48
CONSTDATA_TH	SAILOR_AVATAR	0	n_ID	0	4	0
CONSTDATA_TH	SAILOR_AVATAR	1	s_NAME	3	4	4
CONSTDATA_TH	SAILOR_AVATAR	2	n_DRESS_HAT	0	4	8
CONSTDATA_TH	SAILOR_AVATAR	3	n_DRESS_CHEST	0	4	12
CONSTDATA_TH	SAILOR_AVATAR	4	n_DRESS_LEGGINGS	0	4	16
CONSTDATA_TH	SAILOR_AVATAR	5	n_GENDER	0	4	20
CONSTDATA_TH	SAILOR_AVATAR	6	n_HDID	0	4	24
CONSTDATA_TH	SAILOR_AVATAR	7	n_HRID	0	4	28
CONSTDATA_TH	SAILOR_AVATAR	8	n_FCID	0	4	32
CONSTDATA_TH	SAILOR_AVATAR	9	n_ETID	0	4	36
CONSTDATA_TH	SAILOR_AVATAR	10	n_AVATAR	0	4	40
CONSTDATA_TH	SAILOR_AVATAR	11	n_EQUIPTYPE	0	4	44
CONSTDATA_TH	SAILOR_AVATAR	12	n_EQUIPTYPE_LHAND	0	4	48
CONSTDATA_TH	SAILOR_AVATAR	13	s_BODYRATIO	3	4	52
CONSTDATA_TH	SAILOR_AVATAR	14	s_FOLLOWFX	3	4	56
CONSTDATA_TH	SAILOR_AVATAR	15	n_DEFAULT_RHAND	0	4	60
CONSTDATA_TH	SAILOR_AVATAR	16	n_DEFAULT_LHAND	0	4	64
CONSTDATA_TH	SAILOR_QUALITY	0	n_ID	0	4	0
CONSTDATA_TH	SAILOR_QUALITY	1	n_QUILITY	0	4	4
CONSTDATA_TH	SAILOR_QUALITY	2	n_RANDOM	0	4	8
CONSTDATA_TH	SAILOR_QUALITY	3	n_WEIGHT	0	4	12
CONSTDATA_TH	SAILOR_QUALITY	4	n_BUFFID	0	4	16
CONSTDATA_TH	SAILOR_QUALITY	5	n_POINTMIN	0	4	20
CONSTDATA_TH	SAILOR_QUALITY	6	n_POINTMAX	0	4	24
CONSTDATA_TH	SAILOR_QUALITY	7	n_SKILL	0	4	28
CONSTDATA_TH	SAILOR_FRIENDLY	0	n_ID	0	4	0
CONSTDATA_TH	SAILOR_FRIENDLY	1	n_FRIENDLY_MIN	0	4	4
CONSTDATA_TH	SAILOR_FRIENDLY	2	n_FRIENDLY_MAX	0	4	8
CONSTDATA_TH	SAILOR_FRIENDLY	3	n_BUFFID	0	4	12
CONSTDATA_TH	SAILOR_FRIENDLY	4	s_EMOTION	3	4	16
CONSTDATA_TH	SAILOR_SKILL	0	n_ID	0	4	0
CONSTDATA_TH	SAILOR_SKILL	1	s_NAME	3	4	4
CONSTDATA_TH	SAILOR_SKILL	2	s_ID_ICON	3	4	8
CONSTDATA_TH	SAILOR_SKILL	3	n_SKILLTYPE	0	4	12
CONSTDATA_TH	SAILOR_SKILL	4	n_SERIES	0	4	16
CONSTDATA_TH	SAILOR_SKILL	5	n_SKILLLV	0	4	20
CONSTDATA_TH	SAILOR_SKILL	6	n_BUFF_SAILOR	0	4	24
CONSTDATA_TH	SAILOR_SKILL	7	n_BUFF_PLAYER	0	4	28
CONSTDATA_TH	SAILOR_SKILL	8	n_BUFF_SHIP	0	4	32
CONSTDATA_TH	SAILOR_SKILL	9	n_SKILL_SHIP	0	4	36
CONSTDATA_TH	SAILOR_SKILL	10	n_EQUIP	0	4	40
CONSTDATA_TH	PET_MIX	0	n_ID	0	4	0
CONSTDATA_TH	PET_MIX	1	n_AMOUNT	0	4	4
CONSTDATA_TH	PET_MIX	2	n_PETITEM_ID	0	4	8
